,Source Plate Name,Source Plate Type,Source Well,Destination Plate Name,Destination Well,Transfer Volume
78,Source,384PP_AQ_BP2,A16,Destination,A08,300.0
79,Source,384PP_AQ_BP2,A17,Destination,A08,5.0
80,Source,384PP_AQ_BP2,A18,Destination,A08,2000.0
81,Source,384PP_AQ_BP2,A18,Destination,A08,632.5
82,Source,384PP_AQ_BP2,A03,Destination,A09,10.0
83,Source,384PP_AQ_BP2,A04,Destination,A09,77.5
84,Source,384PP_AQ_BP2,A07,Destination,A09,32.5
85,Source,384PP_AQ_BP2,A09,Destination,A09,800.0
86,Source,384PP_AQ_BP2,A10,Destination,A09,242.5
87,Source,384PP_AQ_BP2,A11,Destination,A09,40.0
88,Source,384PP_AQ_BP2,A12,Destination,A09,875.0
89,Source,384PP_AQ_BP2,A13,Destination,A09,312.5
90,Source,384PP_AQ_BP2,A16,Destination,A09,335.0
91,Source,384PP_AQ_BP2,A17,Destination,A09,5.0
92,Source,384PP_AQ_BP2,A18,Destination,A09,1500.0
93,Source,384PP_AQ_BP2,A03,Destination,A10,7.5
94,Source,384PP_AQ_BP2,A04,Destination,A10,55.0
95,Source,384PP_AQ_BP2,A07,Destination,A10,50.0
96,Source,384PP_AQ_BP2,A09,Destination,A10,800.0
97,Source,384PP_AQ_BP2,A10,Destination,A10,242.5
98,Source,384PP_AQ_BP2,A11,Destination,A10,55.0
99,Source,384PP_AQ_BP2,A12,Destination,A10,175.0
100,Source,384PP_AQ_BP2,A13,Destination,A10,357.5
101,Source,384PP_AQ_BP2,A16,Destination,A10,262.5
102,Source,384PP_AQ_BP2,A17,Destination,A10,5.0
103,Source,384PP_AQ_BP2,A18,Destination,A10,2000.0
104,Source,384PP_AQ_BP2,A18,Destination,A10,222.5
105,Source,384PP_AQ_BP2,A03,Destination,A11,10.0
106,Source,384PP_AQ_BP2,A04,Destination,A11,112.5
107,Source,384PP_AQ_BP2,A07,Destination,A11,50.0
108,Source,384PP_AQ_BP2,A09,Destination,A11,400.0
109,Source,384PP_AQ_BP2,A10,Destination,A11,270.0
110,Source,384PP_AQ_BP2,A11,Destination,A11,55.0
111,Source,384PP_AQ_BP2,A13,Destination,A11,447.5
112,Source,384PP_AQ_BP2,A16,Destination,A11,372.5
113,Source,384PP_AQ_BP2,A17,Destination,A11,5.0
114,Source,384PP_AQ_BP2,A18,Destination,A11,2000.0
115,Source,384PP_AQ_BP2,A18,Destination,A11,2000.0
116,Source,384PP_AQ_BP2,A18,Destination,A11,300.0
117,Source,384PP_AQ_BP2,A03,Destination,A12,10.0
118,Source,384PP_AQ_BP2,A04,Destination,A12,67.5
119,Source,384PP_AQ_BP2,A07,Destination,A12,22.5
120,Source,384PP_AQ_BP2,A09,Destination,A12,400.0
121,Source,384PP_AQ_BP2,A10,Destination,A12,215.0
122,Source,384PP_AQ_BP2,A11,Destination,A12,55.0
123,Source,384PP_AQ_BP2,A12,Destination,A12,700.0
124,Source,384PP_AQ_BP2,A13,Destination,A12,357.5
125,Source,384PP_AQ_BP2,A16,Destination,A12,262.5
126,Source,384PP_AQ_BP2,A17,Destination,A12,5.0
127,Source,384PP_AQ_BP2,A18,Destination,A12,2000.0
128,Source,384PP_AQ_BP2,A18,Destination,A12,137.5
129,Source,384PP_AQ_BP2,A03,Destination,A13,10.0
130,Source,384PP_AQ_BP2,A04,Destination,A13,67.5
131,Source,384PP_AQ_BP2,A07,Destination,A13,27.5
132,Source,384PP_AQ_BP2,A09,Destination,A13,400.0
133,Source,384PP_AQ_BP2,A10,Destination,A13,215.0
134,Source,384PP_AQ_BP2,A11,Destination,A13,55.0
135,Source,384PP_AQ_BP2,A12,Destination,A13,700.0
136,Source,384PP_AQ_BP2,A13,Destination,A13,357.5
137,Source,384PP_AQ_BP2,A16,Destination,A13,262.5
138,Source,384PP_AQ_BP2,A17,Destination,A13,5.0
139,Source,384PP_AQ_BP2,A18,Destination,A13,2000.0
140,Source,384PP_AQ_BP2,A18,Destination,A13,132.5
141,Source,384PP_AQ_BP2,A03,Destination,A14,7.5
142,Source,384PP_AQ_BP2,A04,Destination,A14,45.0
143,Source,384PP_AQ_BP2,A09,Destination,A14,1800.0
144,Source,384PP_AQ_BP2,A10,Destination,A14,135.0
145,Source,384PP_AQ_BP2,A11,Destination,A14,5.0
146,Source,384PP_AQ_BP2,A12,Destination,A14,1750.0
147,Source,384PP_AQ_BP2,A13,Destination,A14,180.0
148,Source,384PP_AQ_BP2,A16,Destination,A14,112.5
149,Source,384PP_AQ_BP2,A17,Destination,A14,5.0
150,Source,384PP_AQ_BP2,A18,Destination,A14,192.5
151,Source,384PP_AQ_BP2,A03,Destination,A15,10.0
152,Source,384PP_AQ_BP2,A04,Destination,A15,112.5
153,Source,384PP_AQ_BP2,A07,Destination,A15,40.0
154,Source,384PP_AQ_BP2,A09,Destination,A15,200.0
155,Source,384PP_AQ_BP2,A10,Destination,A15,187.5
156,Source,384PP_AQ_BP2,A11,Destination,A15,45.0
157,Source,384PP_AQ_BP2,A12,Destination,A15,350.0
158,Source,384PP_AQ_BP2,A13,Destination,A15,312.5
159,Source,384PP_AQ_BP2,A16,Destination,A15,262.5
160,Source,384PP_AQ_BP2,A17,Destination,A15,5.0
161,Source,384PP_AQ_BP2,A19,Destination,A15,2000.0
162,Source,384PP_AQ_BP2,A19,Destination,A15,2000.0
163,Source,384PP_AQ_BP2,A19,Destination,A15,500.0
164,Source,384PP_AQ_BP2,A03,Destination,A16,10.0
165,Source,384PP_AQ_BP2,A04,Destination,A16,77.5
166,Source,384PP_AQ_BP2,A07,Destination,A16,45.0
167,Source,384PP_AQ_BP2,A09,Destination,A16,800.0
168,Source,384PP_AQ_BP2,A10,Destination,A16,270.0
169,Source,384PP_AQ_BP2,A11,Destination,A16,40.0
170,Source,384PP_AQ_BP2,A12,Destination,A16,175.0
171,Source,384PP_AQ_BP2,A13,Destination,A16,402.5
172,Source,384PP_AQ_BP2,A16,Destination,A16,150.0
173,Source,384PP_AQ_BP2,A17,Destination,A16,5.0
174,Source,384PP_AQ_BP2,A19,Destination,A16,2000.0
175,Source,384PP_AQ_BP2,A19,Destination,A16,260.0
176,Source,384PP_AQ_BP2,A19,Destination,A17,2000.0
177,Source,384PP_AQ_BP2,A19,Destination,A17,2000.0
178,Source,384PP_AQ_BP2,A19,Destination,A17,2000.0
179,Source,384PP_AQ_BP2,A19,Destination,A17,27.5
180,Source,384PP_AQ_BP2,A03,Destination,A18,27.5
181,Source,384PP_AQ_BP2,A04,Destination,A18,280.0
182,Source,384PP_AQ_BP2,A19,Destination,A18,2000.0
183,Source,384PP_AQ_BP2,A19,Destination,A18,2000.0
184,Source,384PP_AQ_BP2,A19,Destination,A18,1717.5
185,Source,384PP_AQ_BP2,A19,Destination,A19,2000.0
186,Source,384PP_AQ_BP2,A19,Destination,A19,2000.0
187,Source,384PP_AQ_BP2,A19,Destination,A19,2000.0
188,Source,384PP_AQ_BP2,A19,Destination,A19,27.5
189,Source,384PP_AQ_BP2,A03,Destination,A20,27.5
190,Source,384PP_AQ_BP2,A04,Destination,A20,280.0
191,Source,384PP_AQ_BP2,A19,Destination,A20,2000.0
192,Source,384PP_AQ_BP2,A19,Destination,A20,2000.0
193,Source,384PP_AQ_BP2,A19,Destination,A20,1717.5
194,Source,384PP_AQ_BP2,A03,Destination,A21,10.0
195,Source,384PP_AQ_BP2,A04,Destination,A21,90.0
196,Source,384PP_AQ_BP2,A07,Destination,A21,45.0
197,Source,384PP_AQ_BP2,A09,Destination,A21,200.0
198,Source,384PP_AQ_BP2,A10,Destination,A21,215.0
199,Source,384PP_AQ_BP2,A11,Destination,A21,50.0
200,Source,384PP_AQ_BP2,A12,Destination,A21,175.0
201,Source,384PP_AQ_BP2,A13,Destination,A21,357.5
202,Source,384PP_AQ_BP2,A16,Destination,A21,335.0
203,Source,384PP_AQ_BP2,A17,Destination,A21,5.0
204,Source,384PP_AQ_BP2,A19,Destination,A21,2000.0
205,Source,384PP_AQ_BP2,A19,Destination,A21,747.5
206,Source,384PP_AQ_BP2,A03,Destination,A22,10.0
207,Source,384PP_AQ_BP2,A04,Destination,A22,90.0
208,Source,384PP_AQ_BP2,A07,Destination,A22,32.5
209,Source,384PP_AQ_BP2,A09,Destination,A22,800.0
210,Source,384PP_AQ_BP2,A10,Destination,A22,242.5
211,Source,384PP_AQ_BP2,A11,Destination,A22,40.0
212,Source,384PP_AQ_BP2,A12,Destination,A22,875.0
213,Source,384PP_AQ_BP2,A13,Destination,A22,312.5
214,Source,384PP_AQ_BP2,A16,Destination,A22,335.0
215,Source,384PP_AQ_BP2,A17,Destination,A22,5.0
216,Source,384PP_AQ_BP2,A19,Destination,A22,1490.0
217,Source,384PP_AQ_BP2,A03,Destination,A23,5.0
218,Source,384PP_AQ_BP2,A04,Destination,A23,77.5
219,Source,384PP_AQ_BP2,A07,Destination,A23,50.0
220,Source,384PP_AQ_BP2,A09,Destination,A23,400.0
221,Source,384PP_AQ_BP2,A10,Destination,A23,187.5
222,Source,384PP_AQ_BP2,A11,Destination,A23,55.0
223,Source,384PP_AQ_BP2,A12,Destination,A23,875.0
224,Source,384PP_AQ_BP2,A13,Destination,A23,357.5
225,Source,384PP_AQ_BP2,A16,Destination,A23,262.5
226,Source,384PP_AQ_BP2,A17,Destination,A23,2.5
227,Source,384PP_AQ_BP2,A20,Destination,A23,2000.0
228,Source,384PP_AQ_BP2,A20,Destination,A23,1750.0
229,Source,384PP_AQ_BP2,A03,Destination,A24,7.5
230,Source,384PP_AQ_BP2,A04,Destination,A24,90.0
231,Source,384PP_AQ_BP2,A07,Destination,A24,45.0
232,Source,384PP_AQ_BP2,A09,Destination,A24,600.0
233,Source,384PP_AQ_BP2,A10,Destination,A24,242.5
234,Source,384PP_AQ_BP2,A11,Destination,A24,27.5
235,Source,384PP_AQ_BP2,A12,Destination,A24,175.0
236,Source,384PP_AQ_BP2,A13,Destination,A24,357.5
237,Source,384PP_AQ_BP2,A16,Destination,A24,300.0
238,Source,384PP_AQ_BP2,A17,Destination,A24,5.0
239,Source,384PP_AQ_BP2,A20,Destination,A24,2000.0
240,Source,384PP_AQ_BP2,A20,Destination,A24,382.5
241,Source,384PP_AQ_BP2,A03,Destination,B19,7.5
242,Source,384PP_AQ_BP2,A04,Destination,B19,55.0
243,Source,384PP_AQ_BP2,A07,Destination,B19,50.0
244,Source,384PP_AQ_BP2,A09,Destination,B19,600.0
245,Source,384PP_AQ_BP2,A10,Destination,B19,242.5
246,Source,384PP_AQ_BP2,A11,Destination,B19,55.0
247,Source,384PP_AQ_BP2,A12,Destination,B19,175.0
248,Source,384PP_AQ_BP2,A13,Destination,B19,357.5
249,Source,384PP_AQ_BP2,A16,Destination,B19,262.5
250,Source,384PP_AQ_BP2,A17,Destination,B19,5.0
251,Source,384PP_AQ_BP2,A20,Destination,B19,2000.0
252,Source,384PP_AQ_BP2,A20,Destination,B19,422.5
253,Source,384PP_AQ_BP2,A03,Destination,B18,10.0
254,Source,384PP_AQ_BP2,A04,Destination,B18,90.0
255,Source,384PP_AQ_BP2,A07,Destination,B18,40.0
256,Source,384PP_AQ_BP2,A09,Destination,B18,600.0
257,Source,384PP_AQ_BP2,A10,Destination,B18,242.5
258,Source,384PP_AQ_BP2,A11,Destination,B18,45.0
259,Source,384PP_AQ_BP2,A12,Destination,B18,175.0
260,Source,384PP_AQ_BP2,A13,Destination,B18,402.5
261,Source,384PP_AQ_BP2,A16,Destination,B18,187.5
262,Source,384PP_AQ_BP2,A17,Destination,B18,5.0
263,Source,384PP_AQ_BP2,A20,Destination,B18,2000.0
264,Source,384PP_AQ_BP2,A20,Destination,B18,437.5
265,Source,384PP_AQ_BP2,A03,Destination,B17,7.5
266,Source,384PP_AQ_BP2,A04,Destination,B17,100.0
267,Source,384PP_AQ_BP2,A07,Destination,B17,45.0
268,Source,384PP_AQ_BP2,A09,Destination,B17,600.0
269,Source,384PP_AQ_BP2,A10,Destination,B17,242.5
270,Source,384PP_AQ_BP2,A11,Destination,B17,27.5
271,Source,384PP_AQ_BP2,A12,Destination,B17,175.0
272,Source,384PP_AQ_BP2,A13,Destination,B17,357.5
273,Source,384PP_AQ_BP2,A16,Destination,B17,300.0
274,Source,384PP_AQ_BP2,A17,Destination,B17,5.0
275,Source,384PP_AQ_BP2,A20,Destination,B17,2000.0
276,Source,384PP_AQ_BP2,A20,Destination,B17,372.5
277,Source,384PP_AQ_BP2,A03,Destination,B16,7.5
278,Source,384PP_AQ_BP2,A04,Destination,B16,67.5
279,Source,384PP_AQ_BP2,A07,Destination,B16,27.5
280,Source,384PP_AQ_BP2,A09,Destination,B16,200.0
281,Source,384PP_AQ_BP2,A10,Destination,B16,107.5
282,Source,384PP_AQ_BP2,A11,Destination,B16,40.0
283,Source,384PP_AQ_BP2,A12,Destination,B16,350.0
284,Source,384PP_AQ_BP2,A13,Destination,B16,357.5
285,Source,384PP_AQ_BP2,A16,Destination,B16,75.0
286,Source,384PP_AQ_BP2,A17,Destination,B16,2.5
287,Source,384PP_AQ_BP2,A20,Destination,B16,2000.0
288,Source,384PP_AQ_BP2,A20,Destination,B16,1000.0
289,Source,384PP_AQ_BP2,A03,Destination,B15,27.5
290,Source,384PP_AQ_BP2,A04,Destination,B15,280.0
291,Source,384PP_AQ_BP2,A20,Destination,B15,2000.0
292,Source,384PP_AQ_BP2,A20,Destination,B15,2000.0
293,Source,384PP_AQ_BP2,A20,Destination,B15,1717.5
294,Source,384PP_AQ_BP2,A03,Destination,B14,7.5
295,Source,384PP_AQ_BP2,A04,Destination,B14,77.5
296,Source,384PP_AQ_BP2,A07,Destination,B14,17.5
297,Source,384PP_AQ_BP2,A09,Destination,B14,1000.0
298,Source,384PP_AQ_BP2,A10,Destination,B14,215.0
299,Source,384PP_AQ_BP2,A11,Destination,B14,32.5
300,Source,384PP_AQ_BP2,A12,Destination,B14,1050.0
301,Source,384PP_AQ_BP2,A13,Destination,B14,225.0
302,Source,384PP_AQ_BP2,A16,Destination,B14,262.5
303,Source,384PP_AQ_BP2,A17,Destination,B14,2.5
304,Source,384PP_AQ_BP2,A20,Destination,B14,1342.5
305,Source,384PP_AQ_BP2,A03,Destination,B13,10.0
306,Source,384PP_AQ_BP2,A04,Destination,B13,90.0
307,Source,384PP_AQ_BP2,A07,Destination,B13,40.0
308,Source,384PP_AQ_BP2,A09,Destination,B13,200.0
309,Source,384PP_AQ_BP2,A10,Destination,B13,215.0
310,Source,384PP_AQ_BP2,A11,Destination,B13,50.0
311,Source,384PP_AQ_BP2,A12,Destination,B13,175.0
312,Source,384PP_AQ_BP2,A13,Destination,B13,357.5
313,Source,384PP_AQ_BP2,A16,Destination,B13,335.0
314,Source,384PP_AQ_BP2,A17,Destination,B13,5.0
315,Source,384PP_AQ_BP2,A20,Destination,B13,2000.0
316,Source,384PP_AQ_BP2,A20,Destination,B13,752.5
317,Source,384PP_AQ_BP2,A03,Destination,B12,7.5
318,Source,384PP_AQ_BP2,A04,Destination,B12,77.5
319,Source,384PP_AQ_BP2,A07,Destination,B12,17.5
320,Source,384PP_AQ_BP2,A09,Destination,B12,1000.0
321,Source,384PP_AQ_BP2,A10,Destination,B12,215.0
322,Source,384PP_AQ_BP2,A11,Destination,B12,32.5
323,Source,384PP_AQ_BP2,A12,Destination,B12,1050.0
324,Source,384PP_AQ_BP2,A13,Destination,B12,225.0
325,Source,384PP_AQ_BP2,A16,Destination,B12,262.5
326,Source,384PP_AQ_BP2,A17,Destination,B12,2.5
327,Source,384PP_AQ_BP2,A20,Destination,B12,1342.5
328,Source,384PP_AQ_BP2,A03,Destination,B11,10.0
329,Source,384PP_AQ_BP2,A04,Destination,B11,67.5
330,Source,384PP_AQ_BP2,A07,Destination,B11,50.0
331,Source,384PP_AQ_BP2,A10,Destination,B11,215.0
332,Source,384PP_AQ_BP2,A11,Destination,B11,40.0
333,Source,384PP_AQ_BP2,A13,Destination,B11,402.5
334,Source,384PP_AQ_BP2,A16,Destination,B11,300.0
335,Source,384PP_AQ_BP2,A17,Destination,B11,2.5
336,Source,384PP_AQ_BP2,A20,Destination,B11,2000.0
337,Source,384PP_AQ_BP2,A20,Destination,B11,1145.0
338,Source,384PP_AQ_BP2,A03,Destination,B10,10.0
339,Source,384PP_AQ_BP2,A04,Destination,B10,55.0
340,Source,384PP_AQ_BP2,A07,Destination,B10,32.5
341,Source,384PP_AQ_BP2,A09,Destination,B10,800.0
342,Source,384PP_AQ_BP2,A10,Destination,B10,270.0
343,Source,384PP_AQ_BP2,A11,Destination,B10,50.0
344,Source,384PP_AQ_BP2,A12,Destination,B10,700.0
345,Source,384PP_AQ_BP2,A13,Destination,B10,447.5
346,Source,384PP_AQ_BP2,A16,Destination,B10,335.0
347,Source,384PP_AQ_BP2,A17,Destination,B10,5.0
348,Source,384PP_AQ_BP2,A20,Destination,B10,1525.0
349,Source,384PP_AQ_BP2,A03,Destination,B09,27.5
350,Source,384PP_AQ_BP2,A04,Destination,B09,280.0
351,Source,384PP_AQ_BP2,A21,Destination,B09,2000.0
352,Source,384PP_AQ_BP2,A21,Destination,B09,2000.0
353,Source,384PP_AQ_BP2,A21,Destination,B09,1717.5
354,Source,384PP_AQ_BP2,A21,Destination,B08,2000.0
355,Source,384PP_AQ_BP2,A21,Destination,B08,2000.0
356,Source,384PP_AQ_BP2,A21,Destination,B08,2000.0
357,Source,384PP_AQ_BP2,A21,Destination,B08,27.5
358,Source,384PP_AQ_BP2,A03,Destination,B07,10.0
359,Source,384PP_AQ_BP2,A04,Destination,B07,112.5
360,Source,384PP_AQ_BP2,A07,Destination,B07,40.0
361,Source,384PP_AQ_BP2,A09,Destination,B07,200.0
362,Source,384PP_AQ_BP2,A10,Destination,B07,270.0
363,Source,384PP_AQ_BP2,A11,Destination,B07,55.0
364,Source,384PP_AQ_BP2,A12,Destination,B07,175.0
365,Source,384PP_AQ_BP2,A13,Destination,B07,402.5
366,Source,384PP_AQ_BP2,A16,Destination,B07,335.0
367,Source,384PP_AQ_BP2,A17,Destination,B07,5.0
368,Source,384PP_AQ_BP2,A21,Destination,B07,2000.0
369,Source,384PP_AQ_BP2,A21,Destination,B07,2000.0
370,Source,384PP_AQ_BP2,A21,Destination,B07,420.0
371,Source,384PP_AQ_BP2,A03,Destination,B06,10.0
372,Source,384PP_AQ_BP2,A04,Destination,B06,112.5
373,Source,384PP_AQ_BP2,A07,Destination,B06,40.0
374,Source,384PP_AQ_BP2,A09,Destination,B06,200.0
375,Source,384PP_AQ_BP2,A10,Destination,B06,187.5
376,Source,384PP_AQ_BP2,A11,Destination,B06,45.0
377,Source,384PP_AQ_BP2,A12,Destination,B06,350.0
378,Source,384PP_AQ_BP2,A13,Destination,B06,312.5
379,Source,384PP_AQ_BP2,A16,Destination,B06,225.0
380,Source,384PP_AQ_BP2,A17,Destination,B06,5.0
381,Source,384PP_AQ_BP2,A21,Destination,B06,2000.0
382,Source,384PP_AQ_BP2,A21,Destination,B06,2000.0
383,Source,384PP_AQ_BP2,A21,Destination,B06,537.5
384,Source,384PP_AQ_BP2,A03,Destination,B05,7.5
385,Source,384PP_AQ_BP2,A04,Destination,B05,90.0
386,Source,384PP_AQ_BP2,A07,Destination,B05,45.0
387,Source,384PP_AQ_BP2,A09,Destination,B05,600.0
388,Source,384PP_AQ_BP2,A10,Destination,B05,242.5
389,Source,384PP_AQ_BP2,A11,Destination,B05,45.0
390,Source,384PP_AQ_BP2,A12,Destination,B05,350.0
391,Source,384PP_AQ_BP2,A13,Destination,B05,357.5
392,Source,384PP_AQ_BP2,A16,Destination,B05,335.0
393,Source,384PP_AQ_BP2,A17,Destination,B05,5.0
394,Source,384PP_AQ_BP2,A21,Destination,B05,2000.0
395,Source,384PP_AQ_BP2,A21,Destination,B05,155.0
396,Source,384PP_AQ_BP2,A21,Destination,B04,2000.0
397,Source,384PP_AQ_BP2,A21,Destination,B04,2000.0
398,Source,384PP_AQ_BP2,A21,Destination,B04,2000.0
399,Source,384PP_AQ_BP2,A21,Destination,B04,27.5
400,Source,384PP_AQ_BP2,A03,Destination,B03,7.5
401,Source,384PP_AQ_BP2,A04,Destination,B03,67.5
402,Source,384PP_AQ_BP2,A07,Destination,B03,27.5
403,Source,384PP_AQ_BP2,A09,Destination,B03,200.0
404,Source,384PP_AQ_BP2,A10,Destination,B03,107.5
405,Source,384PP_AQ_BP2,A11,Destination,B03,40.0
406,Source,384PP_AQ_BP2,A12,Destination,B03,350.0
407,Source,384PP_AQ_BP2,A13,Destination,B03,357.5
408,Source,384PP_AQ_BP2,A16,Destination,B03,37.5
409,Source,384PP_AQ_BP2,A17,Destination,B03,2.5
410,Source,384PP_AQ_BP2,A21,Destination,B03,2000.0
411,Source,384PP_AQ_BP2,A21,Destination,B03,1037.5
412,Source,384PP_AQ_BP2,A03,Destination,B02,27.5
413,Source,384PP_AQ_BP2,A04,Destination,B02,280.0
414,Source,384PP_AQ_BP2,A21,Destination,B02,2000.0
415,Source,384PP_AQ_BP2,A21,Destination,B02,2000.0
416,Source,384PP_AQ_BP2,A21,Destination,B02,1717.5
417,Source,384PP_AQ_BP2,A22,Destination,B01,2000.0
418,Source,384PP_AQ_BP2,A22,Destination,B01,2000.0
419,Source,384PP_AQ_BP2,A22,Destination,B01,2000.0
420,Source,384PP_AQ_BP2,A22,Destination,B01,27.5
421,Source,384PP_AQ_BP2,A03,Destination,C01,10.0
422,Source,384PP_AQ_BP2,A04,Destination,C01,100.0
423,Source,384PP_AQ_BP2,A07,Destination,C01,55.0
424,Source,384PP_AQ_BP2,A09,Destination,C01,200.0
425,Source,384PP_AQ_BP2,A10,Destination,C01,215.0
426,Source,384PP_AQ_BP2,A11,Destination,C01,50.0
427,Source,384PP_AQ_BP2,A13,Destination,C01,447.5
428,Source,384PP_AQ_BP2,A16,Destination,C01,372.5
429,Source,384PP_AQ_BP2,A17,Destination,C01,5.0
430,Source,384PP_AQ_BP2,A22,Destination,C01,2000.0
431,Source,384PP_AQ_BP2,A22,Destination,C01,772.5
432,Source,384PP_AQ_BP2,A03,Destination,C02,10.0
433,Source,384PP_AQ_BP2,A04,Destination,C02,90.0
434,Source,384PP_AQ_BP2,A07,Destination,C02,50.0
435,Source,384PP_AQ_BP2,A09,Destination,C02,800.0
436,Source,384PP_AQ_BP2,A10,Destination,C02,187.5
437,Source,384PP_AQ_BP2,A11,Destination,C02,32.5
438,Source,384PP_AQ_BP2,A12,Destination,C02,700.0
439,Source,384PP_AQ_BP2,A13,Destination,C02,312.5
440,Source,384PP_AQ_BP2,A16,Destination,C02,335.0
441,Source,384PP_AQ_BP2,A17,Destination,C02,5.0
442,Source,384PP_AQ_BP2,A22,Destination,C02,2000.0
443,Source,384PP_AQ_BP2,A22,Destination,C02,1500.0
444,Source,384PP_AQ_BP2,A03,Destination,C03,10.0
445,Source,384PP_AQ_BP2,A04,Destination,C03,100.0
