O2,d_glucose,sodium_citrate,sodium_octanoate,sodium_acetate,sodium_benzoate,pH,sodium_chloride,potassium_chloride,mme_trace_minerals,urea,ammonium_chloride,type,direction,frontier_type,growth_pred,var,is_redo,round,experiment_number,feature,bad,parent_plate,strain,environment,fitness,depth
0.0,3.2,3.6,1.8,8.4,2.25,9.0,25.0,37.5,0.6000000000000001,0.5,0.8,ROLLOUT,DOWN,FRONTIER,1.0,2.075199604034424,False,3,27,0.5910000000000001,0,Plate_Round3_1$0c775cbb39b930fb98b2d8ee0b59f870c754483e,P_putida_AG5577,pH9,4.090909090909093,92.64999999999999
0.0,2.0,1.6,1.2000000000000002,9.6,1.75,9.0,25.0,12.5,0.8,0.3,0.6000000000000001,ROLLOUT,DOWN,FRONTIER,1.0,1.952832579612732,False,3,23,0.5860000000000001,0,Plate_Round3_1$0c775cbb39b930fb98b2d8ee0b59f870c754483e,P_putida_AG5577,pH9,4.056299030918321,64.35
0.0,4.0,3.6,2.0,9.6,1.75,9.0,0.0,12.5,0.7000000000000001,0.4,0.7000000000000001,ROLLOUT,DOWN,BEYOND,0.1729149544928288,0.9577745199203492,False,3,60,0.5670000000000001,0,Plate_Round3_1$0c775cbb39b930fb98b2d8ee0b59f870c754483e,P_putida_AG5577,pH9,3.9247808029533933,44.25000000000001
0.0,2.0,1.6,1.2000000000000002,9.6,1.75,9.0,37.5,12.5,0.8,0.3,0.6000000000000001,ROLLOUT,DOWN,BEYOND,0.0,1.8750306367874143,False,3,83,0.5660000000000001,0,Plate_Round3_1$0c775cbb39b930fb98b2d8ee0b59f870c754483e,P_putida_AG5577,pH9,3.917858790955239,76.85
0.0,3.2,3.6,1.6,10.8,2.0,9.0,25.0,0.0,1.0,0.5,0.9,ROLLOUT,DOWN,FRONTIER,1.0,0.7508782148361206,False,3,5,0.559,0,Plate_Round3_1$0c775cbb39b930fb98b2d8ee0b59f870c754483e,P_putida_AG5577,pH9,3.86940470696816,57.6
0.0,4.0,3.6,2.0,9.6,2.0,9.0,0.0,12.5,0.7000000000000001,0.4,0.7000000000000001,ROLLOUT,DOWN,FRONTIER,1.0,0.9040515422821044,False,3,9,0.558,0,Plate_Round3_1$0c775cbb39b930fb98b2d8ee0b59f870c754483e,P_putida_AG5577,pH9,3.862482694970006,44.50000000000001
0.0,3.6,3.6,1.6,10.8,2.25,9.0,25.0,0.0,0.8,0.45,0.8,ROLLOUT,DOWN,FRONTIER,1.0,0.8354536294937134,False,3,7,0.546,0,Plate_Round3_1$0c775cbb39b930fb98b2d8ee0b59f870c754483e,P_putida_AG5577,pH9,3.779418550992156,57.9
0.0,2.8000000000000003,2.8000000000000003,1.2000000000000002,9.6,1.25,9.0,12.5,12.5,0.9,0.25,0.6000000000000001,ROLLOUT,DOWN,BEYOND,0.0978479547233868,0.8244805335998535,False,3,68,0.545,0,Plate_Round3_1$0c775cbb39b930fb98b2d8ee0b59f870c754483e,P_putida_AG5577,pH9,3.772496538994002,53.4
0.0,2.8000000000000003,4.0,1.4,7.199999999999999,1.5,5.0,50.0,25.0,0.7000000000000001,0.2,0.3,ROLLOUT,DOWN,FRONTIER,1.0,1.636918544769287,False,3,17,0.543,0,Plate_Round3_1$0c775cbb39b930fb98b2d8ee0b59f870c754483e,P_putida_AG5577,pH5,3.758652514997694,98.10000000000001
0.0,3.6,3.2,1.6,10.8,2.0,9.0,0.0,0.0,0.8,0.4,0.8,ROLLOUT,DOWN,FRONTIER,1.0,0.2037544399499893,False,3,1,0.541,0,Plate_Round3_1$0c775cbb39b930fb98b2d8ee0b59f870c754483e,P_putida_AG5577,pH9,3.7448084910013857,32.2
0.0,3.6,3.6,2.0,12.0,2.25,9.0,12.5,0.0,0.7000000000000001,0.5,0.8,ROLLOUT,DOWN,FRONTIER,1.0,0.6219074726104736,False,3,3,0.54,0,Plate_Round3_1$0c775cbb39b930fb98b2d8ee0b59f870c754483e,P_putida_AG5577,pH9,3.7378864790032313,46.95
0.0,2.8000000000000003,2.0,1.4,6.0,1.75,7.0,100.0,12.5,0.4,0.35,0.6000000000000001,ROLLOUT,DOWN,FRONTIER,1.0,1.875192642211914,False,3,21,0.533,0,Plate_Round3_1$0c775cbb39b930fb98b2d8ee0b59f870c754483e,P_putida_AG5577,pH7,3.6894323950161523,134.79999999999998
0.0,3.2,2.8000000000000003,2.0,7.199999999999999,2.5,9.0,25.0,75.0,0.7000000000000001,0.35,0.4,ROLLOUT,DOWN,FRONTIER,0.653353315954252,2.1109390258789062,False,3,51,0.53,0,Plate_Round3_1$0c775cbb39b930fb98b2d8ee0b59f870c754483e,P_putida_AG5577,pH9,3.66866635902169,128.15
0.0,3.6,3.2,1.6,10.8,2.0,9.0,0.0,12.5,0.8,0.4,0.8,ROLLOUT,DOWN,BEYOND,0.0,0.5992584228515625,False,3,70,0.527,0,Plate_Round3_1$0c775cbb39b930fb98b2d8ee0b59f870c754483e,P_putida_AG5577,pH9,3.6479003230272276,44.699999999999996
0.0,2.4000000000000004,3.6,1.6,9.6,1.75,7.0,12.5,25.0,0.7000000000000001,0.35,0.9,ROLLOUT,DOWN,BEYOND,0.0,1.2189621925354004,False,3,74,0.522,0,Plate_Round3_1$0c775cbb39b930fb98b2d8ee0b59f870c754483e,P_putida_AG5577,pH7,3.6132902630364567,65.4
0.0,3.2,3.6,1.6,10.8,2.0,9.0,25.0,0.0,0.9,0.5,0.9,ROLLOUT,DOWN,BEYOND,0.149695764868226,0.7400561571121216,False,3,65,0.519,0,Plate_Round3_1$0c775cbb39b930fb98b2d8ee0b59f870c754483e,P_putida_AG5577,pH9,3.5925242270419946,57.5
0.0,2.0,3.2,0.8,9.6,1.75,9.0,37.5,25.0,0.5,0.3,0.6000000000000001,ROLLOUT,DOWN,BEYOND,0.2324350851331014,2.0609941482543945,False,3,56,0.518,0,Plate_Round3_1$0c775cbb39b930fb98b2d8ee0b59f870c754483e,P_putida_AG5577,pH9,3.5856022150438402,90.24999999999999
0.0,4.0,3.6,1.4,9.6,1.25,7.0,62.5,50.0,0.8,0.35,0.6000000000000001,ROLLOUT,DOWN,BEYOND,0.0,1.553457260131836,False,3,75,0.514,0,Plate_Round3_1$0c775cbb39b930fb98b2d8ee0b59f870c754483e,P_putida_AG5577,pH7,3.5579141670512238,141.1
0.0,2.8000000000000003,2.0,1.4,6.0,1.75,7.0,100.0,12.5,0.4,0.35,0.5,ROLLOUT,DOWN,BEYOND,0.0,1.8729729652404783,False,3,82,0.51,0,Plate_Round3_1$0c775cbb39b930fb98b2d8ee0b59f870c754483e,P_putida_AG5577,pH7,3.5302261190586073,134.7
1.0,2.4000000000000004,2.4000000000000004,1.6,9.6,1.5,9.0,50.0,0.0,0.9,0.45,0.8,ROLLOUT,DOWN,BEYOND,0.0,2.110971689224243,False,3,100,0.503,0,Plate_Round3_1$0c775cbb39b930fb98b2d8ee0b59f870c754483e,P_putida_AG5577,pH9,3.481772035071528,79.65
0.0,3.2,3.6,1.6,8.4,2.0,7.0,50.0,25.0,0.9,0.2,0.6000000000000001,ROLLOUT,DOWN,FRONTIER,1.0,1.523751139640808,False,3,15,0.4899999999999999,0,Plate_Round3_1$0c775cbb39b930fb98b2d8ee0b59f870c754483e,P_putida_AG5577,pH7,3.3917858790955235,102.5
0.0,3.2,2.0,1.2000000000000002,7.199999999999999,2.5,9.0,25.0,50.0,0.4,0.45,0.6000000000000001,ROLLOUT,DOWN,BEYOND,0.1598286598028249,2.091092109680176,False,3,62,0.488,0,Plate_Round3_1$0c775cbb39b930fb98b2d8ee0b59f870c754483e,P_putida_AG5577,pH9,3.377941855099216,101.55
1.0,2.4000000000000004,2.4000000000000004,1.8,8.4,1.75,7.0,37.5,0.0,0.7000000000000001,0.45,0.3,ROLLOUT,DOWN,FRONTIER,1.0,1.9744036197662351,False,3,24,0.484,0,Plate_Round3_1$0c775cbb39b930fb98b2d8ee0b59f870c754483e,P_putida_AG5577,pH7,3.3502538071065997,63.7
0.0,2.8000000000000003,2.4000000000000004,1.6,4.8,0.75,7.0,25.0,25.0,0.7000000000000001,0.2,0.7000000000000001,ROLLOUT,DOWN,BEYOND,0.0,2.1037063598632812,False,3,89,0.4799999999999999,0,Plate_Round3_1$0c775cbb39b930fb98b2d8ee0b59f870c754483e,P_putida_AG5577,pH7,3.3225657591139828,70.95
1.0,2.4000000000000004,2.8000000000000003,1.6,9.6,1.5,9.0,50.0,0.0,0.9,0.45,0.8,ROLLOUT,DOWN,FRONTIER,1.0,2.1109719276428223,False,3,35,0.478,0,Plate_Round3_1$0c775cbb39b930fb98b2d8ee0b59f870c754483e,P_putida_AG5577,pH9,3.308721735117675,80.05000000000001
0.0,2.8000000000000003,2.8000000000000003,1.4,9.6,1.5,7.0,62.5,12.5,0.7000000000000001,0.3,0.9,ROLLOUT,DOWN,FRONTIER,1.0,2.1109726428985596,False,3,36,0.477,0,Plate_Round3_1$0c775cbb39b930fb98b2d8ee0b59f870c754483e,P_putida_AG5577,pH7,3.3017997231195206,102.0
0.0,3.6,3.6,1.6,10.8,2.25,9.0,25.0,12.5,0.8,0.45,0.8,ROLLOUT,DOWN,BEYOND,0.0,1.7559953927993774,False,3,80,0.476,0,Plate_Round3_1$0c775cbb39b930fb98b2d8ee0b59f870c754483e,P_putida_AG5577,pH9,3.2948777111213667,70.39999999999999
0.0,2.8000000000000003,2.4000000000000004,1.0,9.6,1.5,7.0,25.0,25.0,0.6000000000000001,0.35,0.8,ROLLOUT,DOWN,BEYOND,0.1158688863108454,1.1690071821212769,False,3,67,0.4730000000000001,0,Plate_Round3_1$0c775cbb39b930fb98b2d8ee0b59f870c754483e,P_putida_AG5577,pH7,3.274111675126905,76.04999999999998
0.0,4.0,2.8000000000000003,1.6,8.4,2.5,9.0,0.0,25.0,0.9,0.35,0.6000000000000001,ROLLOUT,DOWN,BEYOND,0.2194163345430637,1.4979844093322754,False,3,58,0.472,0,Plate_Round3_1$0c775cbb39b930fb98b2d8ee0b59f870c754483e,P_putida_AG5577,pH9,3.26718966312875,55.15
0.0,2.8000000000000003,4.0,1.4,8.4,2.0,9.0,0.0,0.0,0.6000000000000001,0.4,1.0,ROLLOUT,DOWN,FRONTIER,0.3614428956948778,1.2109578847885132,False,3,53,0.472,0,Plate_Round3_1$0c775cbb39b930fb98b2d8ee0b59f870c754483e,P_putida_AG5577,pH9,3.26718966312875,29.6
0.0,2.8000000000000003,2.8000000000000003,1.4,10.8,2.0,7.0,37.5,0.0,0.4,0.35,0.5,ROLLOUT,DOWN,FRONTIER,1.0,1.6494436264038086,False,3,18,0.469,0,Plate_Round3_1$0c775cbb39b930fb98b2d8ee0b59f870c754483e,P_putida_AG5577,pH7,3.2464236271342877,65.55
0.0,2.4000000000000004,3.2,1.2000000000000002,7.199999999999999,2.25,9.0,25.0,12.5,0.9,0.25,0.7000000000000001,ROLLOUT,DOWN,FRONTIER,1.0,1.6574726104736328,False,3,19,0.4660000000000001,0,Plate_Round3_1$0c775cbb39b930fb98b2d8ee0b59f870c754483e,P_putida_AG5577,pH9,3.225657591139826,64.6
0.0,2.8000000000000003,2.8000000000000003,1.4,9.6,1.5,7.0,62.5,12.5,0.7000000000000001,0.3,0.8,ROLLOUT,DOWN,BEYOND,0.0,2.1109726428985596,False,3,101,0.462,0,Plate_Round3_1$0c775cbb39b930fb98b2d8ee0b59f870c754483e,P_putida_AG5577,pH7,3.197969543147209,101.89999999999999
0.0,3.6,2.4000000000000004,1.0,9.6,1.75,9.0,25.0,0.0,0.8,0.45,0.8,ROLLOUT,DOWN,FRONTIER,1.0,1.3652340173721311,False,3,13,0.4610000000000001,0,Plate_Round3_1$0c775cbb39b930fb98b2d8ee0b59f870c754483e,P_putida_AG5577,pH9,3.191047531149055,54.4
0.0,2.8000000000000003,2.8000000000000003,1.0,9.6,1.75,9.0,12.5,12.5,0.8,0.35,0.6000000000000001,ROLLOUT,DOWN,FRONTIER,1.0,0.748631477355957,False,3,4,0.4600000000000001,0,Plate_Round3_1$0c775cbb39b930fb98b2d8ee0b59f870c754483e,P_putida_AG5577,pH9,3.1841255191509013,53.7
0.0,0.4,2.8000000000000003,1.6,6.0,2.0,7.0,37.5,62.5,0.7000000000000001,0.5,0.9,ROLLOUT,DOWN,BEYOND,0.0,2.110969066619873,False,3,98,0.46,0,Plate_Round3_1$0c775cbb39b930fb98b2d8ee0b59f870c754483e,P_putida_AG5577,pH7,3.184125519150901,121.9
1.0,2.4000000000000004,2.4000000000000004,1.8,7.199999999999999,1.75,7.0,37.5,0.0,0.7000000000000001,0.45,0.3,ROLLOUT,DOWN,BEYOND,0.1612760288526824,2.0744857788085938,False,3,61,0.4590000000000001,0,Plate_Round3_1$0c775cbb39b930fb98b2d8ee0b59f870c754483e,P_putida_AG5577,pH7,3.177203507152747,62.5
0.0,2.8000000000000003,3.2,1.6,8.4,2.0,7.0,62.5,12.5,0.7000000000000001,0.45,0.9,ROLLOUT,DOWN,BEYOND,0.0,2.110971689224243,False,3,99,0.458,0,Plate_Round3_1$0c775cbb39b930fb98b2d8ee0b59f870c754483e,P_putida_AG5577,pH7,3.1702814951545926,102.05000000000001
0.0,2.8000000000000003,2.4000000000000004,1.0,9.6,1.5,7.0,25.0,12.5,0.6000000000000001,0.35,0.8,ROLLOUT,DOWN,FRONTIER,1.0,1.3266911506652832,False,3,12,0.458,0,Plate_Round3_1$0c775cbb39b930fb98b2d8ee0b59f870c754483e,P_putida_AG5577,pH7,3.1702814951545926,63.55
0.0,2.8000000000000003,2.8000000000000003,1.0,9.6,1.75,9.0,12.5,25.0,0.8,0.35,0.6000000000000001,ROLLOUT,DOWN,BEYOND,0.2200297470452552,1.79030179977417,False,3,57,0.455,0,Plate_Round3_1$0c775cbb39b930fb98b2d8ee0b59f870c754483e,P_putida_AG5577,pH9,3.14951545916013,66.19999999999999
0.0,3.2,2.0,1.4,7.199999999999999,1.75,9.0,37.5,12.5,0.4,0.15,0.7000000000000001,ROLLOUT,DOWN,BEYOND,0.0,2.042046546936035,False,3,85,0.454,0,Plate_Round3_1$0c775cbb39b930fb98b2d8ee0b59f870c754483e,P_putida_AG5577,pH9,3.142593447161976,75.80000000000001
0.0,3.6,2.4000000000000004,1.0,9.6,1.5,9.0,25.0,0.0,0.8,0.45,0.8,ROLLOUT,DOWN,BEYOND,0.1512522759308807,1.4067528247833252,False,3,64,0.448,0,Plate_Round3_1$0c775cbb39b930fb98b2d8ee0b59f870c754483e,P_putida_AG5577,pH9,3.101061375173051,54.15
0.0,4.0,3.6,1.4,9.6,1.25,7.0,62.5,50.0,0.8,0.4,0.6000000000000001,ROLLOUT,DOWN,FRONTIER,0.9589601923929848,1.5537205934524536,False,3,48,0.446,0,Plate_Round3_1$0c775cbb39b930fb98b2d8ee0b59f870c754483e,P_putida_AG5577,pH7,3.0872173511767427,141.15
0.0,3.2,2.8000000000000003,1.2000000000000002,7.199999999999999,1.75,7.0,25.0,12.5,0.8,0.3,0.6000000000000001,ROLLOUT,DOWN,FRONTIER,1.0,0.864692211151123,False,3,8,0.439,0,Plate_Round3_1$0c775cbb39b930fb98b2d8ee0b59f870c754483e,P_putida_AG5577,pH7,3.038763267189664,62.349999999999994
0.0,3.2,4.0,1.0,9.6,1.75,7.0,37.5,12.5,0.7000000000000001,0.4,0.6000000000000001,ROLLOUT,DOWN,FRONTIER,1.0,1.7138596773147583,False,3,20,0.435,0,Plate_Round3_1$0c775cbb39b930fb98b2d8ee0b59f870c754483e,P_putida_AG5577,pH7,3.011075219197047,78.25
0.0,3.2,2.8000000000000003,1.2000000000000002,7.199999999999999,1.75,7.0,25.0,25.0,0.8,0.3,0.6000000000000001,ROLLOUT,DOWN,BEYOND,0.0,1.946750521659851,False,3,84,0.43,0,Plate_Round3_1$0c775cbb39b930fb98b2d8ee0b59f870c754483e,P_putida_AG5577,pH7,2.9764651592062767,74.85
0.0,3.2,2.0,1.4,7.199999999999999,1.75,9.0,37.5,12.5,0.4,0.2,0.7000000000000001,ROLLOUT,DOWN,FRONTIER,1.0,2.0416347980499268,False,3,26,0.427,0,Plate_Round3_1$0c775cbb39b930fb98b2d8ee0b59f870c754483e,P_putida_AG5577,pH9,2.955699123211814,75.85000000000001
0.0,2.4000000000000004,3.6,1.6,9.6,1.75,7.0,12.5,12.5,0.7000000000000001,0.35,0.9,ROLLOUT,DOWN,FRONTIER,1.0,0.5325243473052979,False,3,2,0.427,0,Plate_Round3_1$0c775cbb39b930fb98b2d8ee0b59f870c754483e,P_putida_AG5577,pH7,2.955699123211814,52.900000000000006
1.0,2.8000000000000003,2.8000000000000003,1.6,9.6,2.5,7.0,37.5,12.5,0.7000000000000001,0.25,0.8,ROLLOUT,DOWN,BEYOND,0.0,1.6206610202789309,False,3,77,0.422,0,Plate_Round3_1$0c775cbb39b930fb98b2d8ee0b59f870c754483e,P_putida_AG5577,pH7,2.9210890632210433,79.05
0.0,3.2,3.6,1.6,8.4,1.75,7.0,50.0,25.0,0.9,0.2,0.6000000000000001,ROLLOUT,DOWN,BEYOND,0.0,1.5564463138580322,False,3,76,0.42,0,Plate_Round3_1$0c775cbb39b930fb98b2d8ee0b59f870c754483e,P_putida_AG5577,pH7,2.907245039224735,102.25
0.0,2.0,3.2,2.0,8.4,2.25,7.0,37.5,25.0,0.9,0.25,0.6000000000000001,ROLLOUT,DOWN,FRONTIER,1.0,2.1021828651428223,False,3,28,0.417,0,Plate_Round3_1$0c775cbb39b930fb98b2d8ee0b59f870c754483e,P_putida_AG5577,pH7,2.886479003230273,89.1
0.0,3.2,2.0,1.4,7.199999999999999,2.5,9.0,25.0,50.0,0.4,0.45,0.6000000000000001,ROLLOUT,DOWN,FRONTIER,0.3301928277821404,2.0901641845703125,False,3,54,0.415,0,Plate_Round3_1$0c775cbb39b930fb98b2d8ee0b59f870c754483e,P_putida_AG5577,pH9,2.8726349792339647,101.75
0.0,0.4,2.8000000000000003,1.6,6.0,2.0,7.0,37.5,50.0,0.7000000000000001,0.5,0.9,ROLLOUT,DOWN,FRONTIER,0.4310336916027426,2.1109728813171387,False,3,52,0.413,0,Plate_Round3_1$0c775cbb39b930fb98b2d8ee0b59f870c754483e,P_putida_AG5577,pH7,2.8587909552376565,109.4
0.0,3.2,2.8000000000000003,1.4,8.4,2.25,7.0,37.5,25.0,0.9,0.4,0.7000000000000001,ROLLOUT,DOWN,BEYOND,0.0,2.0929040908813477,False,3,87,0.404,0,Plate_Round3_1$0c775cbb39b930fb98b2d8ee0b59f870c754483e,P_putida_AG5577,pH7,2.7964928472542696,89.55000000000001
0.0,3.2,4.0,1.0,9.6,1.75,7.0,37.5,12.5,0.7000000000000001,0.4,0.5,ROLLOUT,DOWN,BEYOND,0.1211307256552838,1.7189229726791382,False,3,66,0.4029999999999999,0,Plate_Round3_1$0c775cbb39b930fb98b2d8ee0b59f870c754483e,P_putida_AG5577,pH7,2.7895708352561144,78.15
0.0,2.8000000000000003,2.8000000000000003,1.4,10.8,2.0,7.0,37.5,0.0,0.4,0.3,0.5,ROLLOUT,DOWN,BEYOND,0.0,1.6509218215942385,False,3,78,0.397,0,Plate_Round3_1$0c775cbb39b930fb98b2d8ee0b59f870c754483e,P_putida_AG5577,pH7,2.7480387632671905,65.5
0.0,2.8000000000000003,3.2,1.4,2.4,0.75,5.0,50.0,75.0,0.7000000000000001,0.3,0.7000000000000001,ROLLOUT,DOWN,FRONTIER,1.0,2.1102681159973145,False,3,31,0.387,0,Plate_Round3_1$0c775cbb39b930fb98b2d8ee0b59f870c754483e,P_putida_AG5577,pH5,2.678818643285649,142.25
0.0,3.2,3.2,0.6000000000000001,7.199999999999999,1.0,7.0,12.5,62.5,0.7000000000000001,0.35,0.7000000000000001,ROLLOUT,DOWN,BEYOND,0.0,2.110959768295288,False,3,95,0.38,0,Plate_Round3_1$0c775cbb39b930fb98b2d8ee0b59f870c754483e,P_putida_AG5577,pH7,2.6303645592985703,98.95
0.0,2.8000000000000003,3.2,1.6,8.4,2.25,7.0,62.5,12.5,0.7000000000000001,0.45,0.9,ROLLOUT,DOWN,FRONTIER,1.0,2.110971689224243,False,3,34,0.378,0,Plate_Round3_1$0c775cbb39b930fb98b2d8ee0b59f870c754483e,P_putida_AG5577,pH7,2.616520535302262,102.30000000000001
0.0,3.2,3.2,0.6000000000000001,7.199999999999999,1.0,7.0,12.5,50.0,0.7000000000000001,0.35,0.7000000000000001,ROLLOUT,DOWN,FRONTIER,0.6657184996994858,1.4413858652114868,False,3,50,0.378,0,Plate_Round3_1$0c775cbb39b930fb98b2d8ee0b59f870c754483e,P_putida_AG5577,pH7,2.616520535302262,86.45
0.0,3.2,2.8000000000000003,1.4,8.4,2.25,7.0,37.5,12.5,0.9,0.4,0.7000000000000001,ROLLOUT,DOWN,FRONTIER,1.0,1.904584050178528,False,3,22,0.368,0,Plate_Round3_1$0c775cbb39b930fb98b2d8ee0b59f870c754483e,P_putida_AG5577,pH7,2.5473004153207204,77.05000000000001
1.0,2.8000000000000003,2.8000000000000003,1.6,9.6,2.5,7.0,37.5,12.5,0.7000000000000001,0.3,0.8,ROLLOUT,DOWN,FRONTIER,0.9982832282910744,1.6186343431472778,False,3,46,0.362,0,Plate_Round3_1$0c775cbb39b930fb98b2d8ee0b59f870c754483e,P_putida_AG5577,pH7,2.5057683433317957,79.1
0.0,2.8000000000000003,3.2,1.4,1.2,0.75,5.0,50.0,75.0,0.7000000000000001,0.3,0.7000000000000001,ROLLOUT,DOWN,BEYOND,0.0,2.1108975410461426,False,3,93,0.35,0,Plate_Round3_1$0c775cbb39b930fb98b2d8ee0b59f870c754483e,P_putida_AG5577,pH5,2.4227041993539458,141.04999999999998
0.0,3.2,2.0,1.6,4.8,2.0,7.0,50.0,37.5,0.9,0.25,0.8,ROLLOUT,DOWN,BEYOND,0.0,2.1109728813171387,False,3,105,0.3379999999999999,0,Plate_Round3_1$0c775cbb39b930fb98b2d8ee0b59f870c754483e,P_putida_AG5577,pH7,2.339640055376096,110.05
0.0,2.8000000000000003,2.4000000000000004,1.6,4.8,0.75,7.0,25.0,25.0,0.7000000000000001,0.25,0.7000000000000001,ROLLOUT,DOWN,FRONTIER,1.0,2.1037046909332275,False,3,29,0.3329999999999999,0,Plate_Round3_1$0c775cbb39b930fb98b2d8ee0b59f870c754483e,P_putida_AG5577,pH7,2.305029995385325,71.0
0.0,2.8000000000000003,3.2,0.8,4.8,1.0,5.0,37.5,62.5,0.8,0.4,0.3,ROLLOUT,DOWN,BEYOND,0.0,2.1109602451324463,False,3,96,0.282,0,Plate_Round3_1$0c775cbb39b930fb98b2d8ee0b59f870c754483e,P_putida_AG5577,pH5,1.952007383479465,119.1
0.0,2.0,3.2,0.8,9.6,1.75,9.0,25.0,25.0,0.5,0.3,0.6000000000000001,ROLLOUT,DOWN,FRONTIER,1.0,1.5692923069000244,False,3,16,0.232,0,Plate_Round3_1$0c775cbb39b930fb98b2d8ee0b59f870c754483e,P_putida_AG5577,pH9,1.6059067835717586,77.74999999999999
0.0,2.8000000000000003,3.2,1.2000000000000002,9.6,1.25,9.0,12.5,12.5,0.9,0.25,0.6000000000000001,ROLLOUT,DOWN,FRONTIER,1.0,0.7816975116729736,False,3,6,0.211,0,Plate_Round3_1$0c775cbb39b930fb98b2d8ee0b59f870c754483e,P_putida_AG5577,pH9,1.4605445316105217,53.8
