o2,p_coumaric_acid,d_glucose,sodium_citrate,sodium_octanoate,sodium_acetate,sodium_benzoate,d_xylose,d_galactose,l_arabinose,sodium_chloride,potassium_chloride,urea,ammonium_chloride,pH,type,direction,frontier_type,growth_pred,var,is_redo,round
1.0,1.8378190346993506,2.675799861550331,3.780817050486803,1.2216024808585644,3.4330659806728363,0.704410788603127,3.095787677913904,2.3398452028632164,0.6901314407587051,124.46756532881409,84.38618981745094,0.2151604313403368,0.5051036765798926,9.0,n/a,2,FRONTIER,1,0,False,1
0.0,0.6716453353874385,1.680801946669817,1.558483175933361,0.3452230915427208,7.534320518374443,2.4983273819088936,1.2055900022387505,0.8024677447974682,2.1205235458910465,8.883104310370982,39.64317974168807,0.2985024284571409,0.4111583437770605,7.0,n/a,2,FRONTIER,1,0,False,1
0.0,2.2522312053479254,3.855344645678997,2.347139209508896,0.8747147973626852,10.233288545161486,0.09256116580218077,0.3320233002305031,1.3152548670768738,3.180111687630415,37.33617905527353,1.3893523719161749,0.026461098808795214,0.7774890884757042,5.0,n/a,2,FRONTIER,1,0,False,1
1.0,0.29630520148202777,0.850584801286459,0.06941969320178032,1.7469361890107393,2.427446309477091,1.8609614577144384,2.4720990546047688,3.792390216141939,1.5016647204756737,78.45973130315542,124.62366046383977,0.4910927494056523,0.18369026575237513,7.0,n/a,2,FRONTIER,1,0,False,1
1.0,2.105033937841654,1.1135133281350136,0.7802169397473335,1.9145896881818771,5.981305506080389,0.5643846793100238,0.8331977799534798,1.9023012407124043,2.80295766890049,53.041436593048275,105.96334363799542,0.07360934978350997,0.3070708457380533,7.0,n/a,2,FRONTIER,1,0,False,1
0.0,0.46362502966076136,2.11827115342021,2.5572383739054203,0.542861346155405,7.037033926695585,1.3891057576984167,2.974249977618456,3.4866280555725098,0.39051005616784096,62.73158534895629,18.008381710387766,0.41269548377022147,0.6506941793486476,5.0,n/a,2,FRONTIER,1,0,False,1
0.0,1.3781551457941532,0.4178743362426758,1.3457328043878078,0.052569592371582985,11.105643711984158,1.1774007650092244,3.598488036543131,2.8800300173461437,1.32509009167552,108.51822723634541,58.123694034293294,0.13688525091856718,0.03460401017218828,7.0,n/a,2,FRONTIER,1,0,False,1
1.0,1.151431784965098,3.4128704704344273,3.0687647610902786,1.4284559320658445,0.25450441986322403,2.0253481343388557,1.7073136791586876,0.48106738179922104,3.989499054849148,24.85533175058663,67.83167272806168,0.3455285942181945,0.8782365210354328,9.0,n/a,2,FRONTIER,1,0,False,1
1.0,2.35603631939739,0.17649637535214424,2.820352327078581,0.49309658259153366,1.6774609722197056,0.38622532272711396,0.7473596632480621,1.648429349064827,1.8802000284194946,22.042376338504255,86.22140751685947,0.40428640227764845,0.10640884563326836,5.0,n/a,2,FRONTIER,1,0,False,1
0.0,0.09481449611485004,3.1812580078840256,0.6058652698993683,1.120634626597166,9.483282465487719,1.410874396096915,2.576034065335989,3.248320195823908,3.309114445000887,94.72103731241077,37.82274026889354,0.10939353611320257,0.9499860452488065,7.0,n/a,2,FRONTIER,1,0,False,1
0.0,1.6779954871162772,1.3548617623746395,3.3017445728182793,1.5993068385869265,8.284300848841667,1.0043123294599354,3.949829500168562,2.633970506489277,2.4995643459260464,77.99289631657302,14.949980890378356,0.33858816837891936,0.3651487333700061,9.0,n/a,2,FRONTIER,1,0,False,1
1.0,0.8119273651391268,2.3498540744185448,1.016178209334612,0.9754385109990835,4.183071345090866,2.04234637087211,1.871277317404747,0.21932190284132957,0.8186897709965706,56.34148861281574,111.07781017199159,0.17901327600702643,0.7088273782283068,7.0,n/a,2,FRONTIER,1,0,False,1
1.0,1.5135749406181276,3.613781940191984,1.8217382580041885,0.6743764616549015,1.0044861808419228,0.8437395025976002,3.44767851755023,2.0781608782708645,3.6111772060394287,93.46897446084768,96.32346767466515,0.2605532822199166,0.8317845249548554,7.0,n/a,2,FRONTIER,1,0,False,1
0.0,0.9574461285956204,0.6187878325581551,3.606537874788046,1.7987302094697952,11.855647645890713,2.2028941637836397,1.3701027780771255,0.5563473179936409,1.1953245289623737,40.87304056156427,27.664004475809634,0.22579908417537808,0.23779305815696716,9.0,n/a,2,FRONTIER,1,0,False,1
0.0,1.8791491515003145,2.917331073433161,0.30225834622979164,1.296696675941348,6.287050019949675,0.2269655861891806,0.24563592672348022,1.0770079232752323,0.010767277330160141,6.81037874892354,52.398666040971875,0.4507060144096613,0.5728785824030638,7.0,n/a,2,FRONTIER,1,0,False,1
1.0,0.5527998809702694,1.9125674068927765,2.0175121501088142,0.1686732117086649,5.231297995895147,1.570142477285117,2.0733336471021175,3.5384571701288223,2.6746741011738777,109.94540387764573,73.5724475234747,0.0317248459905386,0.47912589367479086,5.0,n/a,2,FRONTIER,1,0,False,1
1.0,2.4945635232143104,2.8163735419511795,0.5920171178877354,0.7686083763837814,0.07885962724685669,1.3015273865312338,2.4543654769659042,2.5102281160652637,0.18277393281459808,14.391469536349177,55.05116924177855,0.3405409948900342,0.24945413880050182,7.0,n/a,2,FRONTIER,1,0,False,1
0.0,0.0735058099962771,1.8269945569336414,2.869461990892887,1.6410216130316257,10.882481887936592,0.49512177240103483,0.34553973004221916,0.09742459654808044,2.502877239137888,117.98251862637699,69.02398134116083,0.17315431777387857,0.8430774724110961,5.0,n/a,2,FRONTIER,1,0,False,1
0.0,1.6199036571197212,3.6525153443217278,1.033993884921074,1.1389805916696787,6.884186077862978,1.9151725992560387,1.219417329877615,1.5201852433383465,3.6894224397838116,85.89070045854896,108.74256328679621,0.40233369497582316,0.4750332171097398,7.0,n/a,2,FRONTIER,1,0,False,1
1.0,0.9090936393477023,0.6416482888162136,3.256480362266302,0.26291285268962383,5.782221827656031,1.1319175781682134,3.078364998102188,3.1221353337168694,1.1173577830195427,32.83477888908237,17.255193553864956,0.11525261355563998,0.5686657279729843,9.0,n/a,2,FRONTIER,1,0,False,1
1.0,1.4531751023605466,1.3787206783890724,3.59304066747427,0.08734087273478508,2.580016728490591,2.3893916234374046,1.724986221641302,1.200735203921795,2.3277675956487656,69.9184131808579,2.653712756000459,0.448753307107836,0.9377203835174441,9.0,n/a,2,FRONTIER,1,0,False,1
0.0,1.0568821802735329,2.389585953205824,1.870283354073763,1.462913654744625,10.431911509484053,0.6577259721234441,3.584910571575165,3.660369824618101,0.9906963147222996,48.78417635336518,121.36379175353795,0.03758392343297601,0.09377505071461201,7.0,n/a,2,FRONTIER,1,0,False,1
0.0,2.01536834705621,0.08992308378219604,2.0348548106849194,1.9415935929864645,7.709504596889019,1.7770261224359274,2.9604836851358414,2.2064200937747955,1.8022334091365337,30.11955611873418,83.6897965054959,0.2625061087310314,0.7120598815381527,5.0,n/a,2,FRONTIER,1,0,False,1
1.0,0.5337609723210335,3.0793000496923923,0.2576807737350464,0.569675313308835,3.6559503749012947,0.01961707603186369,0.8506814949214458,0.6825168319046497,3.3873595520853996,102.27732092607766,42.25031612440944,0.21994012594223022,0.3682610588148236,7.0,n/a,2,FRONTIER,1,0,False,1
1.0,1.7383662890642881,0.31570808961987495,1.509511198848486,1.5088333822786808,5.032218609005213,2.2941537178121507,1.8262667544186115,1.4389820359647274,1.496871680021286,100.93130264431238,53.209015051834285,0.0284138061106205,0.6472146930173039,7.0,n/a,2,FRONTIER,1,0,False,1
0.0,0.7320284796878695,3.32656954228878,3.794741854071617,0.8851412087678909,6.134203601628542,0.9093593736179173,3.998568929731846,3.914302743971348,3.817446608096361,16.808553598821163,70.8503887290135,0.4852336719632149,0.30322322621941566,9.0,n/a,2,FRONTIER,1,0,False,1
0.0,2.2712534200400114,1.152906145900488,0.11454669386148453,0.3948569428175688,11.632490113377571,1.6766368295066059,2.6249508783221245,2.4681045450270176,2.8809396885335445,60.62915048096329,95.1883199159056,0.21320760482922196,0.8902609143406153,7.0,n/a,2,FRONTIER,1,0,False,1
1.0,0.16006931196898222,2.1422869190573692,2.329247359186411,1.0226918999105692,0.82884281873703,0.27609180891886353,0.7025264836847782,0.928637370467186,0.3123106136918068,70.77542750630528,30.793690122663975,0.3043613866902888,0.04650822561234236,5.0,n/a,2,FRONTIER,1,0,False,1
1.0,2.126364086288959,3.8783599846065044,2.508556306362152,1.3158357068896294,4.405957169830799,1.513725712429732,2.118405245244503,2.7562875002622604,3.0080593526363373,45.40484328754246,12.285683653317392,0.13493242440745234,0.41597867757081985,5.0,n/a,2,FRONTIER,1,0,False,1
0.0,0.32511928817257285,0.8889771774411201,0.7936382107436657,0.18751342222094536,8.459489218890667,0.439032728318125,0.1969575323164463,0.35916996374726295,1.6734461970627308,86.00736525841057,111.71704262960702,0.35138755245134234,0.509555877186358,7.0,n/a,2,FRONTIER,1,0,False,1
0.0,1.2810103339143097,2.5904974080622196,3.113479781895876,0.7169974017888308,9.68190686032176,2.132366148289293,1.32112492993474,1.7740572467446327,0.6119321249425411,116.39981053303927,89.42411537282169,0.07556205708533525,0.17276640143245459,9.0,n/a,2,FRONTIER,1,0,False,1
1.0,1.209545077290386,1.5796341598033905,1.3284665569663048,1.8411769028753042,1.8300356827676296,1.0711338301189244,3.492450661957264,3.3604433201253414,2.198505438864231,1.3324160827323794,36.501219030469656,0.40683640632778406,0.7664450462907553,7.0,n/a,2,FRONTIER,1,0,False,1
1.0,1.39926771633327,3.494608875364065,2.171886917203665,0.3734223395586014,8.862068396061659,0.6039069313555956,1.4110068008303642,3.759585350751877,0.8715373016893864,5.178594263270497,6.336218910291791,0.24660222977399826,0.9712685523554683,9.0,n/a,2,FRONTIER,1,0,False,1
0.0,1.1694103432819247,0.4915561005473137,0.3949532061815262,1.2471142746508121,3.962542589753866,1.3489766931161284,3.269832406193018,1.3441572971642017,2.4430506378412247,112.43156273849308,117.72319488227367,0.2670777030289173,0.06510707177221775,7.0,n/a,2,FRONTIER,1,0,False,1
0.0,2.088366700336337,2.036747593432665,3.7001568153500557,1.7219107691198587,2.179102309048176,1.2163098715245724,2.145710814744234,0.772472195327282,3.256510339677334,89.85355391632766,79.56077146809548,0.058406142983585596,0.7456503696739674,5.0,n/a,2,FRONTIER,1,0,False,1
1.0,0.44123932253569365,1.0395581275224686,1.9771439172327518,0.8440760504454374,9.374036125838757,1.9870482245460153,0.036762990057468414,2.3737508170306683,1.9369581155478954,41.43658361863345,46.4212509104982,0.45919530326500535,0.3395560057833791,7.0,n/a,2,FRONTIER,1,0,False,1
1.0,2.2360074263997376,0.8068944253027439,1.1733271777629852,0.550795029848814,6.5468077808618546,0.7445423863828182,2.644504804164171,0.45130927488207817,2.6337856985628605,74.62161686271429,59.16575691662729,0.10518813831731677,0.2166637685149908,7.0,n/a,2,FRONTIER,1,0,False,1
0.0,0.2734378888271749,3.804085910320282,3.395573329180479,1.929117076098919,4.601850271224976,2.458807365037501,0.5345805361866951,2.913690559566021,0.04798997938632965,56.66089151054621,64.83696633949876,0.38116423366591334,0.8729336252436042,5.0,n/a,2,FRONTIER,1,0,False,1
0.0,1.8593655270524323,1.7242169193923473,0.7007230706512928,1.4153952952474356,1.1645885445177555,0.1308585423976183,1.9082749113440514,3.454064507037401,1.2364577874541283,20.65473108086735,105.04368261899799,0.16893735621124506,0.4421497443690896,7.0,n/a,2,FRONTIER,1,0,False,1
1.0,0.6891518249176443,2.7272714748978615,2.9784235283732414,0.041216032579541206,11.314136613160372,1.8220501160249114,3.7680771984159946,1.9309547245502472,3.57419840618968,96.96305415127426,20.881647360511124,0.3134935023263097,0.5986240431666374,9.0,n/a,2,FRONTIER,1,0,False,1
1.0,1.8968082102946937,1.9948927387595177,3.226104471832514,1.098052505403757,10.123998574912548,0.8054376184009016,2.808117028325796,0.1896248236298561,1.558192241936922,106.1235019005835,8.171939523890615,0.43473456148058176,0.3860918879508972,5.0,n/a,2,FRONTIER,1,0,False,1
0.0,0.5741937668062747,2.992088045924902,1.4413239434361458,0.4756395071744919,2.9291312769055367,2.241802786011249,0.8858146965503693,2.6675700210034847,3.12725031375885,26.15130366757512,115.90319871902466,0.07892829645425081,0.5423773610964417,7.0,n/a,2,FRONTIER,1,0,False,1
0.0,1.4908601972274482,0.5362500995397568,2.6517986208200455,0.9933819603174925,3.212585147470236,0.18683611182495952,1.5101653188467026,3.2158176749944687,2.0637525990605354,52.63036221731454,93.12190290074795,0.3695090557448566,0.14283872302621603,9.0,n/a,2,FRONTIER,1,0,False,1
1.0,0.9410697431303561,3.539300847798586,0.9366325698792934,1.6194494608789682,8.112040143460035,1.6096628294326365,3.6825895719230175,1.6770218051970005,0.7427484355866909,65.95015816856176,32.875843928195536,0.14804479805752635,0.7992974054068327,7.0,n/a,2,FRONTIER,1,0,False,1
1.0,1.655457173474133,2.307606190443039,0.225556842982769,1.7949450239539146,10.564177740365267,0.3473147633485496,1.0123477131128311,3.5057133473455906,3.952262509614229,36.68096358887851,49.525430193170905,0.291107973549515,0.6758520351722836,7.0,n/a,2,FRONTIER,1,0,False,1
0.0,0.7954126968979836,1.3045572377741337,2.4400248117744923,0.6693724803626537,0.4145617224276066,1.4491734490729868,3.1837955228984356,1.1058493107557297,1.3659923076629639,81.9224442820996,74.49207874014974,0.19519686186686158,0.2697061710059643,9.0,n/a,2,FRONTIER,1,0,False,1
0.0,2.37386227119714,3.2237798050045967,1.6504465453326702,0.17514394409954548,5.3518112897872925,0.964793914463371,2.3098721764981747,0.5264128111302853,0.42750174552202225,121.82870076503605,99.31820386555046,0.4817645400762558,0.9189966041594744,7.0,n/a,2,FRONTIER,1,0,False,1
1.0,0.11607963591814041,0.22658653184771538,3.935925155878067,1.2970619853585958,7.29683817923069,2.082478676456958,0.38854652643203735,2.1120054498314857,2.761811550706625,10.423218249343336,26.621911791153252,0.0006492994725704193,0.012886623851954937,5.0,n/a,2,FRONTIER,1,0,False,1
1.0,1.6011484991759062,1.2190508879721165,2.87795327976346,0.6211166214197874,8.048767101019621,1.1932799126952887,0.9756768122315407,1.2687905430793762,0.09558692947030067,50.008793943561614,109.77579548489302,0.4989602784626186,0.6609529750421643,7.0,n/a,2,FRONTIER,1,0,False,1
