SampleID,Resp,d_glucose,sodium_citrate,sodium_octanoate,sodium_acetate,sodium_benzoate,d_xylose,l_arabinose,sodium_chloride,urea,ammonium_chloride,pH,fitness_pykA_PP_1362,fitness_pykF_PP_4301,fitness_ppc_PP_1505
set12IT038__Putida,0.6505342000473244,0.0,0,0,0.0,0,0,0,0,0,9.5,7.0,0.339787598288198,-0.301385816866502,0.139956026865468
set12IT039__Putida,0.6752454075428997,0.0,0,0,0.0,0,0,0,0,0,9.5,7.0,0.490719888957255,-0.26314525302433,0.0586244122374944
set12IT042__Putida,0.6626644084863037,0.0,0,0,0.0,0,0,0,0,0,9.5,7.0,0.132258764819047,0.0988823132323615,-0.000331667880879127
set12IT044__Putida,0.5160122937483335,0.0,0,0,0.0,0,0,0,0,0,9.5,7.0,-0.687478951945359,0.369496995828326,-0.0469863020736256
set12IT046__Putida,0.7252681883672024,0.0,0,0,0.0,0,0,0,0,0,9.5,7.0,0.329196485737797,0.245058763931047,-0.0553098635767775
set12IT053__Putida,0.5644895193472868,0.0,0,0,0.0,0,0,0,0,0,9.5,7.0,-0.155025413696563,0.0478342055920979,-0.0673488358310217
set12IT054__Putida,0.6302719292059706,0.0,0,0,0.0,0,0,0,0,0,9.5,7.0,0.23083165039767,-0.194910805685916,0.0566416509906964
set12IT055__Putida,0.5764841382232525,0.0,0,0,0.0,10,0,0,0,0,9.5,7.0,-0.034444486177855,-0.0475055115245531,-0.044865093801028
set12IT056__Putida,0.5578638753992912,0.0,0,0,0.0,0,0,0,0,0,9.5,7.0,-0.229955874989949,-0.133552267218489,0.162737764806232
set12IT057__Putida,0.07421026093393743,10.0,0,0,0.0,0,0,0,0,0,9.5,7.0,-2.57347318247267,-0.290651964601898,-0.0236937802645323
set12IT058__Putida,0.5020672594065562,0.0,0,0,0.0,0,0,0,0,0,9.5,7.0,-0.523461312239216,0.0586773082804672,0.0454146127330688
set12IT059__Putida,0.778132497523857,0.0,0,0,0.0,0,0,0,0,0,9.5,7.0,0.41635420509323,0.390364884585805,-0.0108347347287134
set15IT054__Putida,0.5254201485012175,0.0,0,0,0.0,0,0,0,0,0,9.5,7.0,-0.356255678542938,-0.0623823591281296,0.0904206706091697
set15IT055__Putida,0.5000018874866277,0.0,0,0,0.0,0,0,0,0,0,9.5,7.0,-0.0929904363674183,-0.396566108715312,0.062133018557873
set15IT056__Putida,0.43313057224834095,0.0,0,0,0.0,0,0,0,0,0,9.5,7.0,0.0241662040362116,-0.424483573723724,-0.28944798115478
set15IT057__Putida,0.5484394936772853,0.0,0,0,0.0,0,0,0,0,0,9.5,7.0,0.0249718541777435,-0.154119023182436,-0.108795581570624
set15IT058__Putida,0.4117956802818069,0.0,0,0,0.0,0,0,0,0,0,9.5,7.0,-0.357705677348697,-0.36265511591514,-0.0546663182484801
set15IT059__Putida,0.4867813917519362,0.0,0,0,0.0,0,0,0,0,0,9.5,7.0,-0.330841807927704,-0.0670993530248298,-0.081048801102676
set15IT060__Putida,0.6564532493662638,0.0,0,0,0.0,0,0,0,0,0,9.5,7.0,-0.171080392070475,0.0961682107715953,0.278753869367262
set15IT061__Putida,0.47509977236399914,0.0,0,0,0.0,0,0,0,0,0,9.5,7.0,-0.430297235386921,-0.091700468807381,-0.00261408094548266
set15IT062__Putida,0.6656813069760237,0.0,0,0,0.0,0,0,0,0,0,9.5,7.0,-0.107481628776746,0.278435054026352,0.0730423214525875
set15IT063__Putida,0.4251736949250996,0.0,0,0,0.0,0,0,0,0,0,9.5,7.0,-0.546974546829781,-0.18399153779845,0.00953574718762784
set15IT064__Putida,0.5539183391851049,0.0,0,0,0.0,0,0,0,0,0,9.5,7.0,-0.0248337894520594,-0.083961379078342,-0.107555925176729
set15IT065__Putida,0.8125663358596616,0.0,0,0,0.0,0,0,0,0,0,9.5,7.0,1.05537990823332,-0.086965283287415,0.0341048506331219
set15IT066__Putida,0.48066634830772054,0.0,0,0,0.0,0,0,0,0,0,9.5,7.0,-0.337635191311217,-0.104234373760925,-0.0609921113156433
set15IT067__Putida,0.35479921092656985,0.0,0,0,0.0,0,0,0,0,0,9.5,7.0,-0.515954129446571,-0.42358708623946,-0.0708866428518373
set15IT068__Putida,0.39930334986203636,0.0,0,0,0.0,0,0,0,0,0,9.5,7.0,-0.239735679452412,-0.653060911654568,0.0672488245421847
set15IT069__Putida,0.2779295223846698,0.0,0,0,0.0,0,0,0,0,0,9.5,7.0,-1.08512293310724,-0.144625699532784,-0.128469040832996
set15IT070__Putida,0.6640048728123003,0.0,0,0,0.0,0,0,0,0,0,9.5,7.0,0.162501126135582,0.150550476251396,-0.0763904826217521
set15IT071__Putida,0.23499338384407206,0.0,0,0,0.0,0,0,0,0,0,9.5,7.0,-1.24647140150864,-0.199425852140312,-0.132229548058391
set15IT072__Putida,0.493405337010246,0.0,0,0,0.0,0,0,0,0,0,9.5,7.0,-0.28411420399078,-0.0441036831380059,-0.124930927279323
set15IT073__Putida,0.5434950633736955,0.0,0,0,0.0,0,0,0,0,0,9.5,7.0,-0.053051393992805,-0.0157642090898384,-0.188572882675551
set15IT074__Putida,0.3604292968795522,0.0,0,0,0.0,0,0,0,0,0,9.5,7.0,-0.262494158246924,-0.816545287285344,0.0925045081390021
set15IT075__Putida,0.49561620211942253,0.0,0,0,0.0,0,0,0,0,0,9.5,7.0,-0.0497568049667489,-0.408887981196452,0.0141184771928047
set15IT076__Putida,0.4652418164230546,0.0,0,0,0.0,0,0,0,0,0,9.5,7.0,-0.230947111818976,-0.0884772090208805,-0.243767962840841
set15IT077__Putida,0.4679646565359575,0.0,0,0,0.0,0,0,0,0,0,9.5,7.0,-0.0159125985167734,-0.333150582682117,-0.203463551430465
set15IT078__Putida,0.5649302716312539,0.0,0,0,0.0,0,0,0,0,0,9.5,7.0,-0.0984839713846375,0.0137347962811312,-0.0880428399900832
set15IT079__Putida,0.3453123677806992,0.0,0,0,0.0,0,0,0,0,0,9.5,7.0,-0.406772059270847,-0.341141486472772,-0.303166745279793
set15IT080__Putida,0.39745980619022997,0.0,0,0,0.0,0,0,0,0,0,9.5,7.0,-0.920407101393979,0.158757126830175,-0.0713965932397667
set15IT081__Putida,0.4244092074239428,0.0,0,0,0.0,0,0,0,0,0,9.5,7.0,-0.321072698504213,-0.350515179526377,-0.0528926541540231
set16IT004__Putida,0.48334374428371313,0.0,0,0,0.0,0,0,0,0,0,9.5,7.0,-0.398220828190389,0.0676717937124396,-0.161858347621253
set16IT005__Putida,0.4239594840090624,0.0,0,0,0.0,0,0,0,0,0,9.5,7.0,-0.498049725023225,-0.142895139813997,-0.0853306721394778
set16IT006__Putida,0.5426632985387337,0.0,0,0,0.0,0,0,0,0,0,9.5,7.0,0.00384955687276589,-0.0125527783484414,-0.251953058823323
set16IT007__Putida,0.5928169784363265,0.0,0,0,0.0,0,0,0,0,0,9.5,7.0,0.143290634970647,0.086741727240319,-0.29127002942727
set16IT008__Putida,0.47560178621417437,0.0,0,0,0.0,0,0,0,0,0,9.5,7.0,-0.175791441134183,-0.0559736343502488,-0.290884295453338
set16IT009__Putida,0.30864160300381643,0.0,0,0,0.0,0,0,0,0,0,9.5,7.0,-0.461215793645398,-0.260821080099976,-0.491625621583704
set16IT010__Putida,0.07999495541558475,0.0,0,0,0.0,0,0,0,0,0,9.5,7.0,-1.78590561500095,-0.80589270055894,-0.21673317828394
set16IT011__Putida,0.021853929602535866,0.0,0,0,0.0,0,0,0,0,0,9.5,7.0,-3.59086638350778,0.145362310501608,-0.687776901977726
set16IT012__Putida,0.46756515415981525,0.0,0,0,0.0,0,0,0,0,0,9.5,7.0,-0.206226374093328,-0.209389928139551,-0.138474825441787
set16IT013__Putida,0.5839330276093267,0.0,0,0,0.0,0,0,0,0,0,9.5,7.0,-0.0799223374671156,-0.0141685000062455,-0.00290882097083855
set16IT014__Putida,0.5803752106657765,0.0,0,0,0.0,0,0,0,0,0,9.5,7.0,-0.123285087616792,0.098893172841668,-0.0868667668763754
set16IT015__Putida,0.5959596275059771,0.0,0,0,0.0,0,0,0,0,0,9.5,7.0,0.169196749715292,-0.0698863258958922,-0.147840154170523
set16IT016__Putida,0.6412693112029911,0.0,0,0,0.0,0,0,0,0,0,9.5,7.0,0.182884498930318,-0.053605014488517,0.00958471683517548
set16IT017__Putida,0.6390776988706052,0.0,0,0,0.0,0,0,0,0,0,9.5,7.0,-0.0387079000351931,0.0681652885400243,0.100131424514153
set16IT018__Putida,0.5276911844292544,0.0,0,0,0.0,0,0,0,0,0,9.5,7.0,0.398152957921536,-0.598640685194723,-0.118848479000317
set16IT019__Putida,0.4038849323493512,0.0,0,0,0.0,0,0,0,0,0,9.5,7.0,-0.347852181673276,-0.168956952501341,-0.290152280293889
set16IT020__Putida,0.37630479153314966,0.0,0,0,0.0,0,0,0,0,0,9.5,7.0,-0.71021482002202,-0.217536964872201,0.00774275221097676
set16IT021__Putida,0.4036665631137156,0.0,0,0,0.0,0,0,0,0,0,9.5,7.0,-0.53818760713784,-0.064808795229613,-0.204849312414606
set16IT022__Putida,0.5812101468608558,0.0,0,0,0.0,0,0,0,0,0,9.5,7.0,-0.0485616279060417,-0.0327376079964501,-0.0266162516183819
set16IT023__Putida,0.4714239009140692,0.0,0,0,0.0,0,0,0,0,0,9.5,7.0,-0.132896201019383,-0.337174720701937,-0.0689164049559174
set1IT078__Putida,0.1412667912864623,40.0,0,0,0.0,0,0,0,0,0,4.67377079828005,7.0,-2.09084814446498,0.174457978137899,-0.270540448716388
set1IT079__Putida,0.13707322964596172,40.0,0,0,0.0,0,0,0,0,0,4.67377079828005,7.0,-2.19882703314028,0.018871528642143,-0.0411027757043458
set1IT080__Putida,0.08852966805909995,20.0,0,0,0.0,0,0,0,0,0,4.67377079828005,7.0,-2.10357440016607,-0.415085123227741,-0.181956603971241
set1IT081__Putida,0.1657432370665778,20.0,0,0,0.0,0,0,0,0,0,4.67377079828005,7.0,-1.69641252088125,-0.248029978827467,-0.0585187983440685
set1IT082__Putida,0.7628931921732083,0.0,0,0,0.0,0,0,0,0,0,4.67377079828005,7.0,0.606351833616892,-0.0509958014619303,0.156483421462625
set1IT083__Putida,0.8189461629828958,0.0,0,0,0.0,0,0,0,0,0,4.67377079828005,7.0,0.639785800053523,0.116868052750032,0.287251268131082
set1IT084__Putida,0.7563554206023021,0.0,0,0,0.0,0,0,0,0,0,4.67377079828005,7.0,0.680671285267349,0.0956549270311445,-0.0993943197437143
set1IT085__Putida,0.6335889066182473,0.0,0,0,0.0,0,0,0,0,0,4.67377079828005,7.0,0.741821649431174,-0.48434769915436,-0.15100860786611
set1IT086__Putida,0.6689383530257521,0.0,0,0,0.0,0,0,0,0,0,4.67377079828005,7.0,0.51859907868399,-0.237738575981035,-0.0225620835266311
set1IT087__Putida,0.6695721705176337,0.0,0,0,0.0,0,0,0,0,0,4.67377079828005,7.0,0.410117057605507,-0.119268417278799,-0.0297587202867907
set27IT004__Putida,0.22200120979817933,10.0,0,0,0.0,0,0,0,0,0,10.0,7.0,-1.91442041780337,0.321716396132137,-0.0572872363808901
set27IT005__Putida,0.20466622894543263,10.0,0,0,0.0,0,0,0,0,0,10.0,7.0,-1.94320232096438,0.254653668929446,-0.0621875797722871
set27IT006__Putida,0.6085785720326442,10.0,0,0,0.0,0,0,0,0,0,0.0,7.0,-0.119875356490903,0.138743349109339,-0.0160371850125118
set27IT007__Putida,0.6979412824326177,10.0,0,0,0.0,0,0,0,0,0,0.0,7.0,0.257473658992525,0.098075379969913,0.0335084875284313
set27IT008__Putida,0.18316989407943035,10.0,0,0,0.0,0,0,0,0,10,0.0,7.0,-1.96027941886614,0.118168249838861,-0.0428054809965217
set27IT009__Putida,0.1427946885483336,10.0,0,0,0.0,0,0,0,0,10,0.0,7.0,-2.12064009747916,0.0159639223863997,-0.0700307628447849
set27IT010__Putida,0.03850443305811763,10.0,0,0,0.0,0,0,0,0,0,0.0,7.0,-3.63019045420969,0.115481951280162,-0.0496606511657498
set27IT011__Putida,0.02343767356831525,10.0,0,0,0.0,0,0,0,0,0,0.0,7.0,-3.95061198355597,0.0748403492120455,-0.187722012240553
set27IT012__Putida,0.5224550081835309,10.0,0,0,0.0,0,0,0,0,0,0.0,7.0,-0.607331270561448,0.304103501128185,-0.0365790061561493
set27IT013__Putida,0.6102183151295746,10.0,0,0,0.0,0,0,0,0,0,0.0,7.0,-0.30597767910258,0.419914197240127,-0.104389888535351
set27IT014__Putida,0.4333127558762953,10.0,0,0,0.0,0,0,0,0,0,0.0,7.0,-0.641318215304678,0.0215883096257976,-0.0693121024216745
set27IT015__Putida,0.436115357446834,10.0,0,0,0.0,0,0,0,0,0,0.0,7.0,-0.565483019888525,-0.0649058079431293,-0.0475346108274646
set27IT016__Putida,0.19391673918464236,10.0,0,0,0.0,0,0,0,0,0,0.0,7.0,-2.07071632417649,0.3101394967293,-0.0558447491313465
set27IT017__Putida,0.06537744350744942,10.0,0,0,0.0,0,0,0,0,0,0.0,7.0,-2.80652398783786,-0.101744573637129,-0.112351397694393
set27IT018__Putida,0.30285591476660834,10.0,0,0,0.0,0,0,0,0,0,0.0,7.0,-1.08293076217873,-0.0588650940913262,-0.0984397016636902
set27IT019__Putida,0.5,10.0,0,0,0.0,0,0,0,0,0,0.0,7.0,-0.754675179272543,0.409201644034883,-0.0819573516980876
set27IT020__Putida,0.6119638298110334,10.0,0,0,0.0,0,0,0,0,0,0.0,7.0,-0.267352541739024,0.220633162215246,0.0634262626400142
set27IT021__Putida,0.6811292685385022,10.0,0,0,0.0,0,0,0,0,0,0.0,7.0,0.110028422121673,0.125713065459808,0.0767406774214896
set27IT024__Putida,0.6798899114325997,10.0,0,0,0.0,0,0,0,0,0,0.0,7.0,0.586579658804593,-0.188580794784423,-0.0910739879628606
set27IT025__Putida,0.6815598172317927,10.0,0,0,0.0,0,0,0,0,0,0.0,7.0,0.601264026671791,-0.121527886373402,-0.16532070593809
set27IT028__Putida,0.008747601825330865,10.0,0,0,0.0,0,0,0,0,0,0.0,7.0,-4.74132088380007,0.375195510743987,-0.672747336064891
set27IT029__Putida,0.01473858364027834,10.0,0,0,0.0,0,0,0,0,0,0.0,7.0,-4.18794336026775,0.423655998609338,-0.760082745815791
set27IT030__Putida,0.4536370252740501,10.0,0,0,0.0,0,0,0,0,0,0.0,7.0,-0.777183421118012,0.297392430870984,-0.128957025746384
set27IT031__Putida,0.6692497652363949,10.0,0,0,0.0,0,0,0,0,0,0.0,7.0,-0.0688636401038163,0.3121740576605,0.0163592057346775
set27IT032__Putida,0.48803960523098444,10.0,0,0,0.0,0,0,0,0,0,0.0,7.0,-0.642897192317225,0.211380064725133,-0.0425632112757728
set27IT033__Putida,0.36329489434857193,10.0,0,0,0.0,0,0,0,0,0,0.0,7.0,-0.816305211070703,-0.0230194460994864,-0.135112172532022
set27IT034__Putida,0.4704661824061715,10.0,0,0,0.0,0,0,0,0,0,0.0,7.0,-0.615343787466593,0.122122324384938,-0.0495132215697762
set27IT035__Putida,0.5190159754555121,10.0,0,0,0.0,0,0,0,0,0,0.0,7.0,-0.496841866984298,0.133050973935204,0.0105501660637988
set27IT036__Putida,0.21136110868227947,10.0,0,0,0.0,0,0,0,0,0,0.0,7.0,-2.07500533870773,0.304526433915074,0.0593633266903251
set27IT037__Putida,0.2720619282045756,10.0,0,0,0.0,0,0,0,0,0,0.0,7.0,-1.31669910115315,-0.128301888242369,0.0580910834030888
set27IT038__Putida,0.3522973448878057,10.0,0,0,0.0,0,0,0,0,0,0.0,7.0,-1.06743559494648,-0.0441814104861675,0.0905173198860603
set27IT039__Putida,0.32814249242365395,10.0,0,0,0.0,0,0,0,0,0,0.0,7.0,-1.28695827396775,0.16140320697107,-0.000484501617249222
set27IT040__Putida,0.27785833015767397,10.0,0,0,0.0,0,0,0,0,0,0.0,7.0,-1.56653847061826,0.233935656733015,-0.025960727850161
set27IT041__Putida,0.3656101099274443,10.0,0,0,0.0,0,0,0,0,0,0.0,7.0,-1.23379602487761,0.400037691906276,-0.13093394704431
set27IT042__Putida,0.34381288641958013,10.0,0,0,0.0,0,0,0,0,0,0.0,7.0,-1.21715333237465,0.225631672053066,-0.0660315530871922
set27IT043__Putida,0.3680520489429319,10.0,0,0,0.0,0,0,0,0,0,0.0,7.0,-1.14082780373707,0.258108956458675,-0.0717237954185508
set27IT044__Putida,0.4977678308570316,10.0,0,0,0.0,0,0,0,0,0,0.0,7.0,-0.976587050772569,0.548636642744617,-0.0081850657268161
set27IT045__Putida,0.44812092039268603,10.0,0,0,0.0,0,0,0,0,0,0.0,7.0,-1.02829416512658,0.383039757246476,0.0147860196131573
set27IT046__Putida,0.40539448874190753,10.0,0,0,0.0,0,0,0,0,0,0.0,7.0,-0.858892745097033,0.0422092505601079,0.0158309313848275
set27IT047__Putida,0.40555123219756783,10.0,0,0,0.0,0,0,0,0,0,0.0,7.0,-0.6264234770987,-0.0699692511802863,-0.103825944537368
set27IT048__Putida,0.6602551114664612,10.0,0,0,0.0,0,0,0,0,0,0.0,7.0,-0.0539575187174341,0.249948460519551,0.0243294178724185
set27IT049__Putida,0.606078828958887,10.0,0,0,0.0,0,0,0,0,0,0.0,7.0,-0.48979872184749,0.440670972080393,0.041739714415834
set27IT050__Putida,0.2811515828322573,10.0,0,0,0.0,0,0,0,0,0,0.0,7.0,-1.37491710264071,0.131769164748824,-0.0994727318978159
set27IT051__Putida,0.3618572215775578,10.0,0,0,0.0,0,0,0,0,0,0.0,7.0,-0.992429735382734,0.135276161098528,-0.123347701884097
set27IT052__Putida,0.3056127465098152,10.0,0,0,0.0,0,0,0,0,0,0.0,7.0,-1.43644119108978,0.201425934109055,0.00747665083107218
set27IT053__Putida,0.31649006775396266,10.0,0,0,0.0,0,0,0,0,0,0.0,7.0,-1.39643341235524,0.326898653121875,-0.108516467907934
set27IT054__Putida,0.5604598796219443,10.0,0,0,0.0,0,0,0,0,0,0.0,7.0,-0.41309595315981,0.103707443628674,0.118885235299892
set27IT055__Putida,0.4642445900784368,10.0,0,0,0.0,0,0,0,0,0,0.0,7.0,-0.630412425714493,0.144474428118246,-0.0811624865973877
set27IT056__Putida,0.32058193673614466,10.0,0,0,0.0,0,0,0,0,0,0.0,7.0,-1.46059351798731,0.376217563683444,-0.0752979202544952
set27IT057__Putida,0.24627674931969898,10.0,0,0,0.0,0,0,0,0,0,0.0,7.0,-1.59635208232026,0.180495549202416,-0.102062885718598
set27IT058__Putida,0.39911915874863585,10.0,0,0,0.0,0,0,0,0,0,0.0,7.0,-0.713754316991358,0.0266699654077045,-0.139212105440333
set27IT059__Putida,0.5654513877935677,10.0,0,0,0.0,0,0,0,0,0,0.0,7.0,-0.234986308362305,0.0699690734073739,-0.00570750173136858
set27IT060__Putida,0.4560638069841047,10.0,0,0,0.0,0,0,0,0,0,0.0,7.0,-0.59500261717157,-0.0169396939487632,0.0127355501526756
set27IT061__Putida,0.31634060239525347,10.0,0,0,0.0,0,0,0,0,0,0.0,7.0,-1.25841278936818,0.149194357724728,-0.069506468129688
set27IT062__Putida,0.43504375641477944,10.0,0,0,0.0,0,0,0,0,0,0.0,7.0,-0.532161286773718,-0.208224502878632,0.0582130131208243
set27IT063__Putida,0.46141207964306136,10.0,0,0,0.0,0,0,0,0,0,0.0,7.0,-0.654906862264151,0.181242800052697,-0.104543449848854
set27IT064__Putida,0.5280872909890951,10.0,0,0,0.0,0,0,0,0,0,0.0,7.0,-0.570572851583492,0.207738855698544,0.0450472609010235
set27IT065__Putida,0.5865428086073875,10.0,0,0,0.0,0,0,0,0,0,0.0,7.0,-0.344012593276334,0.324277612850474,-0.0667829741974197
set27IT066__Putida,0.28741479713990575,10.0,0,0,0.0,0,0,0,0,0,0.0,7.0,-1.61449066025365,0.442138788931684,-0.140258078081556
set27IT067__Putida,0.3252233203668586,10.0,0,0,0.0,0,0,0,0,0,0.0,7.0,-1.24543933204522,0.142372596165143,-0.0359110367438451
set27IT068__Putida,0.14805493156348337,10.0,0,0,0.0,0,0,0,0,0,0.0,7.0,-2.24239058754511,0.11493456884648,-0.00598268579058647
set27IT069__Putida,0.18994218291023054,10.0,0,0,0.0,0,0,0,0,0,0.0,7.0,-1.69886378753513,-0.083448054332206,-0.059094117654189
