SampleID,Resp,d_glucose,sodium_citrate,sodium_octanoate,sodium_acetate,sodium_benzoate,d_xylose,l_arabinose,sodium_chloride,urea,ammonium_chloride,pH,fitness_pykA_PP_1362,fitness_pykF_PP_4301,fitness_ppc_PP_1505
set10H42__psRCH2,0.2003472036118837,0.0,0,0,0.0,0,0,0,0,0,4.67377079828005,7.2,-3.10823432261474,-0.19474491889524,0.10510065221886
set10H4__psRCH2,0.12486591775345296,20.0,0,0,0.0,0,0,0,0,0,4.67377079828005,7.2,-3.94722996687833,-0.171271250741619,-0.159156760383659
set10H5__psRCH2,0.5576933881967153,0.0,0,0,0.0,0,0,0,0,0,4.67377079828005,7.2,-0.042169296192091,0.0805917782778254,-0.137160504826017
set10H6__psRCH2,0.546120701563818,0.0,0,0,0.0,0,0,0,0,0,4.67377079828005,7.2,-0.072738231991067,-0.119916943603368,0.00416624368908813
set10H9__psRCH2,0.24715766679070048,0.0,0,0,0.0,0,0,0,0,0,4.67377079828005,7.2,-2.36534125038616,-0.292486974566012,-0.0216581080863489
set10IT006__Putida,0.5491503385201646,0.0,0,0,0.0,0,0,0,0,0,9.5,7.0,-0.116443508276788,-0.0582195679795567,0.00962885808669989
set10IT008__Putida,0.4897007913795905,0.0,0,0,0.0,0,0,0,0,0,9.5,7.0,-0.823274700776678,-0.00723570514548522,0.208178359604959
set10IT010__Putida,0.6029739609485243,0.0,0,0,0.0,0,0,0,0,0,9.5,7.0,0.490548857356224,-0.157502672834741,-0.0749342609587909
set10IT017__Putida,0.4763947070915597,10.0,0,0,0.0,0,0,0,0,0,9.5,7.0,-0.778181892128751,0.205300505259155,-0.15165134750409
set10IT018__Putida,0.4658496222658525,10.0,0,0,0.0,0,0,0,0,0,9.5,7.0,-0.781633308342698,-0.116364787935165,0.0922953134571922
set10IT019__Putida,0.45592205763112564,10.0,0,0,0.0,0,0,0,0,0,9.5,7.0,-0.874968656137196,0.104498790924636,-0.111863405580085
set10IT020__Putida,0.5562605402649065,10.0,0,0,0.0,0,0,0,0,0,9.5,7.0,-0.34848099148762,0.296792590969605,-0.0581862867632081
set10IT021__Putida,0.606271548026815,10.0,0,0,0.0,0,0,0,0,0,9.5,7.0,-0.0251872339272299,0.477170380125097,-0.167415457655163
set10IT022__Putida,0.5501205688523375,10.0,0,0,0.0,0,0,0,0,0,9.5,7.0,-0.0328797171090238,-0.0826538366842944,-0.0419834952742257
set10IT023__Putida,0.4753391235704248,10.0,0,0,0.0,0,0,0,0,0,9.5,7.0,-0.646629711350798,0.00890379659400375,-0.094923602730151
set10IT024__Putida,0.49495351136172305,10.0,0,0,0.0,0,0,0,0,0,9.5,7.0,-0.939413564401177,0.277278400101168,0.0801090331479255
set10IT025__Putida,0.5232797299293078,10.0,0,0,0.0,0,0,0,0,0,9.5,7.0,-0.24208301274204,0.0370287206537212,-0.159537741276297
set10IT026__Putida,0.48267458759371873,10.0,0,0,0.0,0,0,0,0,0,9.5,7.0,-0.508169560188378,-0.120613917320376,-0.0474918941183657
set10IT027__Putida,0.4831683738353307,10.0,0,0,0.0,0,0,0,0,0,9.5,7.0,-0.708221804637729,0.159922164602063,-0.124183243176504
set10IT028__Putida,0.5543668821683077,10.0,0,0,0.0,0,0,0,0,0,9.5,7.0,-0.0979393216519897,0.107944938784117,-0.134587445120693
set10IT029__Putida,0.4819018614713842,10.0,0,0,0.0,0,0,0,0,0,9.5,7.0,-1.12162036348222,0.363612156057548,0.0757974460560396
set10IT031__Putida,0.470136629885703,10.0,0,0,0.0,0,0,0,0,0,9.5,7.0,-0.791517160212877,0.00249465127149917,0.0163428775021759
set10IT032__Putida,0.5115130975467641,10.0,0,0,0.0,0,0,0,0,0,9.5,7.0,-0.301894742841071,-0.000988207650139294,-0.1520899814193
set10IT033__Putida,0.5642947188751253,10.0,0,0,0.0,0,0,0,0,0,9.5,7.0,0.161997512145692,-0.0668551114345157,-0.142472758136317
set10IT034__Putida,0.5990015120675087,10.0,0,0,0.0,0,0,0,0,0,9.5,7.0,0.0485982038207791,0.186821075728181,-0.00907810930553588
set10IT035__Putida,0.5547276786788315,10.0,0,0,0.0,0,0,0,0,0,9.5,7.0,0.307129037534691,-0.370931004830917,-0.0579786845654497
set10IT036__Putida,0.4573387514300122,10.0,0,0,0.0,0,0,0,0,0,9.5,7.0,-0.960464304165795,0.175518644749319,-0.0864371000702049
set10IT037__Putida,0.5066653680992835,10.0,0,0,0.0,0,0,0,0,0,9.5,7.0,-0.418464054927788,0.0416998587745792,-0.115410503272402
set10IT043__Putida,0.584641539344569,0.0,0,0,0.0,0,0,0,0,0,9.5,7.0,-0.0412965324850632,0.114999769440365,0.0386218197988495
set10IT044__Putida,0.549497849869121,0.0,0,0,0.0,0,0,0,0,0,9.5,7.0,-0.0778414486390648,-0.18032282814342,0.09582217780682
set10IT053__Putida,0.5911273540839127,0.0,0,0,0.0,0,0,0,0,0,9.5,7.0,0.326766652337549,0.173980163123896,-0.337079034142824
set11H17__psRCH2,0.5740824238786891,0.0,0,0,0.0,0,0,0,200,0,0.0,7.0,0.0221527088430213,-0.143757010541226,0.15082849120669
set11H18__psRCH2,0.6570247423957788,0.0,0,0,0.0,0,0,0,200,0,0.0,7.0,0.261559247108972,0.186592491856483,0.255271838953358
set11IT031__pseudo1_N1B4,0.556247342379468,0.0,0,0,0.0,0,0,0,0,0,4.67377079828005,7.0,-0.375369963802212,0.165983899780503,0.0994088316183364
set11IT032__pseudo1_N1B4,0.5991477670482649,0.0,0,0,0.0,0,0,0,0,0,4.67377079828005,7.0,-0.822040547521092,1.20356677576529,-0.154017214985267
set11IT033__pseudo1_N1B4,0.5145937320408166,0.0,0,0,0.0,0,0,0,0,0,4.67377079828005,7.0,-0.408196664804116,-0.147996302879102,0.12486920601838
set11IT034__pseudo1_N1B4,0.6533821389294049,0.0,0,0,0.0,0,0,0,0,0,4.67377079828005,7.0,0.00552179719706514,0.531938742021171,0.135039150223722
set11IT047__pseudo1_N1B4,0.37296710421525114,0.0,0,0,0.0,0,0,0,0,0,4.67377079828005,7.0,-0.100357626668898,-0.649350278772826,-0.789951188686632
set11IT048__pseudo1_N1B4,0.49314095131484575,0.0,0,0,0.0,0,0,0,0,0,4.67377079828005,7.0,-0.0850258469411185,-0.0332507659755281,-0.477656493896197
set11IT049__pseudo1_N1B4,0.3806793992428025,0.0,0,0,0.0,0,0,0,0,0,4.67377079828005,7.0,0.0530940906088686,-0.897578318209088,-0.632185897512636
set11IT051__pseudo1_N1B4,0.44585386814660133,0.0,0,0,0.0,0,0,0,0,0,4.67377079828005,7.0,0.366967038947124,-0.787718548258622,-0.539574726884818
set11IT052__pseudo1_N1B4,0.6772405250160501,0.0,0,0,0.0,0,0,0,0,0,4.67377079828005,7.0,0.56000390799255,0.221239877591797,0.0968124934914671
set11IT061__Koxy,0.014446892185535366,0.0,0,0,0.0,0,0,0,0,0,4.67377079828005,7.0,-0.13426127439434,,-5.62702479826826
set11IT064__Koxy,0.030197345688194526,0.0,0,0,0.0,0,0,0,0,0,4.67377079828005,7.0,0.195203754082943,,-4.99322867830194
set11IT065__Koxy,0.016460320869341297,0.0,0,0,0.0,0,0,0,0,0,4.67377079828005,7.0,-0.189521880434729,,-5.40232916410242
set11IT066__Koxy,0.05137172423606418,0.0,0,0,0.0,0,0,0,0,0,4.67377079828005,7.0,0.14786682392617,,-4.23831495234499
set11IT067__Koxy,0.024268679240891364,0.0,0,0,0.0,0,0,0,0,0,4.67377079828005,7.0,-0.305532373774786,,-4.77974040961452
set11IT068__Koxy,0.016490966845260538,0.0,0,0,0.0,0,0,0,0,0,4.67377079828005,7.0,-0.139442801034869,,-5.44999015012501
set11IT069__Koxy,0.05912625733716372,0.0,0,0,0.0,0,0,0,0,0,4.67377079828005,7.0,-0.104734399788104,,-3.79546747158277
set11IT070__Koxy,0.022154974925711265,20.0,0,0,0.0,0,0,0,0,0,4.67377079828005,7.0,-0.0637560902403562,,-5.140793204162
set11IT071__Koxy,0.015129412613678415,0.0,0,0,0.0,0,0,0,0,0,4.67377079828005,7.0,-0.556491141942453,,-5.14488827389278
set11IT074__Koxy,0.02053703346723229,0.0,0,0,0.0,0,0,0,0,0,4.67377079828005,7.0,-0.109969389682027,,-5.19365115733946
set11IT075__Koxy,0.017574529168377002,0.0,0,0,0.0,0,0,0,0,0,4.67377079828005,7.0,-0.260292227337499,,-5.24636534719181
set11IT076__Koxy,0.03350901581469676,0.0,0,0,0.0,0,0,0,0,0,4.67377079828005,7.0,0.00822860438313422,,-4.66883058698242
set11IT077__Koxy,0.01332868902936517,0.0,0,0,0.0,0,0,0,0,0,4.67377079828005,7.0,0.13371171723251,,-5.99945050998065
set11IT078__Koxy,0.052646915814231275,0.0,0,0,0.0,0,0,0,0,0,4.67377079828005,7.0,0.209066947541737,,-4.26644479950098
set11IT079__Koxy,0.029698385484780317,0.0,0,0,0.0,0,0,0,0,0,4.67377079828005,7.0,-0.714235068890134,,-4.10575032916406
set11IT080__Koxy,0.01720099044415359,20.0,0,0,0.0,0,0,0,0,0,4.67377079828005,7.0,0.248448575063322,,-5.78306074723372
set12H10__psRCH2,0.5665889325347984,0.0,0,0,0.0,0,0,0,0,0,4.67377079828005,7.2,-0.163458277869743,-0.0351133627011913,0.16914804670012
set12H11__psRCH2,0.45782151130156057,0.0,0,0,0.0,0,0,0,0,0,4.67377079828005,7.2,-0.514791663761789,-0.201430108615126,-0.151430661751368
set12H12__psRCH2,0.5046095863098438,0.0,0,0,0.0,0,0,0,0,0,4.67377079828005,7.2,-0.361625032352737,-0.0170529280625753,-0.129269622437392
set12H13__psRCH2,0.5600811563150994,0.0,0,0,0.0,0,0,0,0,0,4.67377079828005,7.2,-0.026860503431358,0.341920582353781,-0.395222731059777
set12H14__psRCH2,0.5522288899309201,0.0,0,0,0.0,0,0,0,0,0,4.67377079828005,7.2,0.428443351794098,-0.225697549677502,-0.343917694351328
set12H15__psRCH2,0.5730930086282602,0.0,0,0,0.0,0,0,0,0,0,4.67377079828005,7.2,-0.00306309067165955,0.156278449921075,-0.131749485855899
set12H16__psRCH2,0.5371498251088901,0.0,0,0,0.0,0,0,0,0,0,4.67377079828005,7.2,-0.198057483594887,-0.024190000354662,-0.0355436552975597
set12H17__psRCH2,0.547150486999745,0.0,0,0,0.0,0,0,0,0,0,4.67377079828005,7.2,-0.131276394170478,-0.148505166692593,0.0992619228038505
set12H18__psRCH2,0.5753657889173498,0.0,0,0,0.0,0,0,0,0,0,4.67377079828005,7.2,0.144076246213544,-0.12694949139146,0.0221676452866864
set12H19__psRCH2,0.13709347973926558,0.0,0,0,0.0,0,0,0,0,0,4.67377079828005,7.2,0.715472352408964,-0.273546688630665,-4.51342595453406
set12H20__psRCH2,0.20252313045405348,0.0,0,0,0.0,0,0,0,0,0,4.67377079828005,7.2,0.675866429918926,-0.171048930702621,-3.67675307005086
set12H21__psRCH2,0.5152849636618195,0.0,0,0,0.0,0,0,0,0,0,4.67377079828005,7.2,-0.100520206314805,-0.222407553880075,-0.103088503900358
set12H22__psRCH2,0.5540636675025695,0.0,0,0,0.0,0,0,0,0,0,4.67377079828005,7.2,0.0662360199003558,-0.1151433353196,-0.0780282868069226
set12H23__psRCH2,0.581714394135131,0.0,0,0,0.0,0,0,0,0,0,4.67377079828005,7.2,0.168429714787136,-0.285918476059393,0.206719125981651
set12H24__psRCH2,0.5789723625725097,0.0,0,0,0.0,0,0,0,0,0,4.67377079828005,7.2,-0.229051514869326,0.157265672548744,0.139423214527997
set12H27__psRCH2,0.5932445622326447,0.0,0,0,0.0,0,0,0,0,0,4.67377079828005,7.2,0.162189492748201,0.0526112998893558,-0.0343193496175456
set12H28__psRCH2,0.6124477490143363,0.0,0,0,0.0,0,0,0,0,0,4.67377079828005,7.2,0.063335940649929,0.0654560052761668,0.205537516557937
set12H36__psRCH2,0.6456446329114761,0.0,0,0,0.0,0,0,0,0,0,4.67377079828005,7.2,0.455662111898297,-0.0446707149768191,0.196319493870076
set12H3__psRCH2,0.6057588232974631,0.0,0,0,0.0,0,0,0,0,0,4.67377079828005,7.2,0.152902643426957,-0.0449715250383127,0.17251806527818
set12H4__psRCH2,0.5421365285431231,0.0,0,0,0.0,0,0,0,0,0,4.67377079828005,7.2,-0.117171661863227,-0.134782081991479,0.0326602566608858
set12H5__psRCH2,0.5986615820941924,0.0,0,0,0.0,0,0,0,0,0,4.67377079828005,7.2,0.160004880238324,0.224717025369545,-0.161094525739129
set12H6__psRCH2,0.5886181202039743,0.0,0,0,0.0,0,0,0,0,0,4.67377079828005,7.2,0.0955932934817749,-0.0342981063269114,0.0824803624732164
set12H7__psRCH2,0.5265969033248424,0.0,0,0,0.0,0,0,0,0,0,4.67377079828005,7.2,0.31392245170667,-0.669973940642438,0.0169705900008263
set12H8__psRCH2,0.5865194537628238,0.0,0,0,0.0,0,0,0,0,0,4.67377079828005,7.2,0.202743117623668,-0.351226772040707,0.275649871560181
set12H9__psRCH2,0.5264235458850005,0.0,0,0,0.0,0,0,0,0,0,4.67377079828005,7.2,-0.0150571003201128,-0.566436650999435,0.241079197878149
set12IT001__Putida,0.5832793100009989,0.0,0,0,0.0,0,0,0,0,0,9.5,7.0,-0.0630869232250872,0.158542631794514,0.00611582583973469
set12IT002__Putida,0.6644476920219037,0.0,0,0,0.0,0,0,0,0,0,9.5,7.0,0.398381913567484,0.249513255286707,0.119038416078932
set12IT004__Putida,0.6920903617763464,0.0,0,0,0.0,0,0,0,0,0,9.5,7.0,0.505314985464097,0.455998364143612,0.048674976765585
set12IT007__Putida,0.6646963548410808,0.0,0,0,0.0,0,0,0,0,0,9.5,7.0,0.531490904589009,0.190458691068945,0.0471233685940948
set12IT008__Putida,0.45874431631478524,0.0,0,0,0.0,0,0,0,0,0,9.5,7.0,-0.480164947896906,-0.352896384813386,-0.0274622077714541
set12IT009__Putida,0.5177307611407438,0.0,0,0,0.0,0,0,0,0,0,9.5,7.0,-0.523531245689828,0.0674406746289007,0.0488576665718341
set12IT012__Putida,0.6761482544234599,0.0,0,0,0.0,0,0,0,0,0,9.5,7.0,0.197959841904581,0.519982362359531,0.150538981900997
set12IT014__Putida,0.6952465236345958,0.0,0,0,0.0,0,0,0,0,0,9.5,7.0,0.943332875856848,0.276676546388442,-0.181534749685905
set12IT015__Putida,0.4928460723688552,0.0,0,0,0.0,0,0,0,0,0,9.5,7.0,-0.228006874845077,-0.369926797449029,-0.000262032106649102
set12IT016__Putida,0.5224287791257065,0.0,0,0,0.0,0,0,0,0,0,9.5,7.0,0.161025361704741,-0.425065158455608,-0.107093944075412
set12IT017__Putida,0.6310914943957057,0.0,0,0,0.0,0,0,0,0,0,9.5,7.0,0.677028150141112,-0.268472073312118,0.0778395239902792
set12IT023__Putida,0.6010947930618619,0.0,0,0,0.0,0,0,0,0,0,9.5,7.0,0.0294014977239998,0.300837730238073,-0.0871697213110094
set12IT024__Putida,0.5607100268498265,0.0,0,0,0.0,0,0,0,0,0,9.5,7.0,0.232569537394292,-0.221310649254006,-0.0865257498209919
set12IT025__Putida,0.6285039395528667,0.0,0,0,0.0,10,0,0,0,0,9.5,7.0,0.205675725567015,0.220739611221657,0.0386954926024292
set12IT026__Putida,0.49913402637785975,0.0,0,0,0.0,0,0,0,0,0,9.5,7.0,-0.0422066868711619,-0.462219890671537,-0.0455275749778146
set12IT027__Putida,0.36689357759029295,10.0,0,0,0.0,0,0,0,0,0,9.5,7.0,-1.53649004068748,0.103396540947088,-0.156541200892152
set12IT028__Putida,0.5127276912286399,0.0,0,0,0.0,0,0,0,0,0,9.5,7.0,-0.398804040041422,-0.200836396904709,0.153990699843232
set12IT029__Putida,0.5139034993126027,0.0,0,0,0.0,0,0,0,0,0,9.5,7.0,-0.0343854033852082,-0.4897600949696,0.0875223366896924
set12IT031__Putida,0.5884985758271541,0.0,0,0,0.0,0,0,0,0,0,9.5,7.0,-0.0125721342164873,0.0415173192552913,0.11388358336221
set12IT032__Putida,0.5767658050195863,0.0,0,0,0.0,0,0,0,0,0,9.5,7.0,0.358038476761408,-0.366568879210565,0.0588194438254837
set12IT034__Putida,0.6203336832507832,0.0,0,0,0.0,0,0,0,0,0,9.5,7.0,0.397408999362815,0.0947932492647454,-0.0939084472543463
set12IT037__Putida,0.5923232982913901,0.0,0,0,0.0,0,0,0,0,0,9.5,7.0,0.187605870386912,0.132371453126862,-0.146815376040573
set12IT038__Putida,0.592977339445488,0.0,0,0,0.0,0,0,0,0,0,9.5,7.0,0.339787598288198,-0.301385816866502,0.139956026865468
set12IT039__Putida,0.6064745761275707,0.0,0,0,0.0,0,0,0,0,0,9.5,7.0,0.490719888957255,-0.26314525302433,0.0586244122374944
set12IT042__Putida,0.5995609971609099,0.0,0,0,0.0,0,0,0,0,0,9.5,7.0,0.132258764819047,0.0988823132323615,-0.000331667880879127
set12IT044__Putida,0.5232307939031031,0.0,0,0,0.0,0,0,0,0,0,9.5,7.0,-0.687478951945359,0.369496995828326,-0.0469863020736256
set12IT046__Putida,0.6350339361407819,0.0,0,0,0.0,0,0,0,0,0,9.5,7.0,0.329196485737797,0.245058763931047,-0.0553098635767775
set12IT053__Putida,0.5479229006632552,0.0,0,0,0.0,0,0,0,0,0,9.5,7.0,-0.155025413696563,0.0478342055920979,-0.0673488358310217
set12IT054__Putida,0.5821370868582925,0.0,0,0,0.0,0,0,0,0,0,9.5,7.0,0.23083165039767,-0.194910805685916,0.0566416509906964
set12IT055__Putida,0.5540791927483184,0.0,0,0,0.0,10,0,0,0,0,9.5,7.0,-0.034444486177855,-0.0475055115245531,-0.044865093801028
set12IT056__Putida,0.5445329335904678,0.0,0,0,0.0,0,0,0,0,0,9.5,7.0,-0.229955874989949,-0.133552267218489,0.162737764806232
set12IT057__Putida,0.2275044139691216,10.0,0,0,0.0,0,0,0,0,0,9.5,7.0,-2.57347318247267,-0.290651964601898,-0.0236937802645323
set12IT058__Putida,0.516150548481679,0.0,0,0,0.0,0,0,0,0,0,9.5,7.0,-0.523461312239216,0.0586773082804672,0.0454146127330688
set12IT059__Putida,0.6678048973737946,0.0,0,0,0.0,0,0,0,0,0,9.5,7.0,0.41635420509323,0.390364884585805,-0.0108347347287134
set13H25__psRCH2,0.6001576443655143,0.0,0,0,0.0,0,0,0,0,0,5.0,7.2,0.00565041309838976,0.186546349299896,0.0433799624418083
set13H26__psRCH2,0.5355435268472175,0.0,0,0,0.0,0,0,0,0,0,5.0,7.2,0.115334969093061,-0.00697235836428423,-0.378541883112877
set13H31__psRCH2,0.5949967447294243,0.0,0,0,0.0,0,0,0,0,5,0.0,7.2,-0.0120272476553526,0.123890499685802,0.0825538183899787
set13H32__psRCH2,0.5814119599538817,0.0,0,0,0.0,0,0,0,0,5,0.0,7.2,0.303933291986387,-0.358093338034993,0.141006871250447
set13IT004__pseudo5_N2C3_1,0.3667973244440774,0.0,0,0,0.0,0,0,0,0,0,4.67377079828005,7.0,-2.01812947179311,0.395045516663806,0.0326544865769067
set13IT005__pseudo5_N2C3_1,0.4223657175348415,0.0,0,0,0.0,0,0,0,0,0,4.67377079828005,7.0,-1.56323785969531,0.242460234380831,0.177041659128997
set13IT006__pseudo5_N2C3_1,0.43938770777293,0.0,0,0,0.0,0,0,0,0,0,4.67377079828005,7.0,-1.2094707326628,0.086806590080003,0.112070251934107
set13IT007__pseudo5_N2C3_1,0.31584491984308743,0.0,0,0,0.0,0,0,0,0,0,4.67377079828005,7.0,-2.0066535740924,-0.0250150312574633,0.00597527103634321
set13IT008__pseudo5_N2C3_1,0.40673795946645985,0.0,0,0,0.0,0,0,0,0,0,4.67377079828005,7.0,-1.56817396189638,0.273584243823297,0.0273476379816953
set13IT009__pseudo5_N2C3_1,0.48325348657331574,0.0,0,0,0.0,0,0,0,0,0,4.67377079828005,7.0,-0.739805240558678,0.15766076795781,-0.0896847342863396
set13IT012__pseudo5_N2C3_1,0.27991342775531564,0.0,0,0,0.0,0,0,0,0,0,4.67377079828005,7.0,-2.45315823351865,0.033262789236628,0.0644101072627117
set13IT013__pseudo5_N2C3_1,0.3785367767481481,0.0,0,0,0.0,0,0,0,0,0,4.67377079828005,7.0,-1.6310102917243,0.0577971972891183,0.0790942636352079
set13IT014__pseudo5_N2C3_1,0.37941905639935997,0.0,0,0,0.0,0,0,0,0,0,4.67377079828005,7.0,-1.81465193039192,0.259510259617727,0.0682124233898316
set13IT015__pseudo5_N2C3_1,0.4338527310806287,0.0,0,0,0.0,0,0,0,0,0,4.67377079828005,7.0,-1.70016584416313,0.489129103397797,0.157287587793924
set13IT016__pseudo5_N2C3_1,0.46512645273753317,0.0,0,0,0.0,0,0,0,0,0,4.67377079828005,7.0,-0.970385341336797,0.283151110948926,-0.124042880237722
set13IT017__pseudo5_N2C3_1,0.5310370568896571,0.0,0,0,0.0,0,0,0,0,0,4.67377079828005,7.0,-0.483459190463565,0.166620858881948,0.0119336609137504
set15IT054__Putida,0.5280087761884099,0.0,0,0,0.0,0,0,0,0,0,9.5,7.0,-0.356255678542938,-0.0623823591281296,0.0904206706091697
set15IT055__Putida,0.5151016918623139,0.0,0,0,0.0,0,0,0,0,0,9.5,7.0,-0.0929904363674183,-0.396566108715312,0.062133018557873
set15IT056__Putida,0.48091845803510297,0.0,0,0,0.0,0,0,0,0,0,9.5,7.0,0.0241662040362116,-0.424483573723724,-0.28944798115478
set15IT057__Putida,0.5397218315258439,0.0,0,0,0.0,0,0,0,0,0,9.5,7.0,0.0249718541777435,-0.154119023182436,-0.108795581570624
set15IT058__Putida,0.46983173108887705,0.0,0,0,0.0,0,0,0,0,0,9.5,7.0,-0.357705677348697,-0.36265511591514,-0.0546663182484801
set15IT059__Putida,0.5083836500759019,0.0,0,0,0.0,0,0,0,0,0,9.5,7.0,-0.330841807927704,-0.0670993530248298,-0.081048801102676
set15IT060__Putida,0.5961803721441059,0.0,0,0,0.0,0,0,0,0,0,9.5,7.0,-0.171080392070475,0.0961682107715953,0.278753869367262
set15IT061__Putida,0.5024374652616931,0.0,0,0,0.0,0,0,0,0,0,9.5,7.0,-0.430297235386921,-0.091700468807381,-0.00261408094548266
set15IT062__Putida,0.6012105899138672,0.0,0,0,0.0,0,0,0,0,0,9.5,7.0,-0.107481628776746,0.278435054026352,0.0730423214525875
set15IT063__Putida,0.4767982284665094,0.0,0,0,0.0,0,0,0,0,0,9.5,7.0,-0.546974546829781,-0.18399153779845,0.00953574718762784
