O2,d_glucose,sodium_citrate,sodium_octanoate,sodium_acetate,sodium_benzoate,pH,sodium_chloride,potassium_chloride,mme_trace_minerals,urea,ammonium_chloride,type,direction,frontier_type,growth_pred,var,is_redo,round,experiment_number,feature,bad,parent_plate,strain,environment,fitness,depth
1,3.270622015,2.359024286,1.188182592,6.559696913,1.022677049,7,17.47442968,124.9558926,0.781874418,0.319311768,0.49085474,,2,FRONTIER,1,0,False,1,26,0.388,0,Plate_Round1_1$b7ed3bc2325940c7c95e6bdb6b96f542a2c72268,P_putida_AG5577,PH7,3.9945092656142767,166.42256606100003
1,2.756112576,2.573666811,0.666376472,5.272581697,1.211027354,7,5.964136682,58.39176103,0.211932242,0.185693368,0.862771273,,2,FRONTIER,1,0,False,1,70,0.378,0,Plate_Round1_1$b7ed3bc2325940c7c95e6bdb6b96f542a2c72268,P_putida_AG5577,PH7,3.8915579958819495,86.09605950500001
1,1.594796419,3.73131752,0.398649246,9.112225771,1.945285946,7,17.83119328,8.874362335,0.570953131,0.245841026,0.853289723,,2,FRONTIER,1,0,False,1,44,0.367,0,Plate_Round1_1$b7ed3bc2325940c7c95e6bdb6b96f542a2c72268,P_putida_AG5577,PH7,3.7783115991763903,53.157914397000006
1,3.121923923,3.632828236,1.893713713,0.855776131,0.309099406,7,90.98056704,44.78402808,0.724965572,0.266381264,0.386008263,,2,FRONTIER,1,0,False,1,10,0.365,0,Plate_Round1_1$b7ed3bc2325940c7c95e6bdb6b96f542a2c72268,P_putida_AG5577,PH7,3.7577213452299247,154.955291628
1,1.735816956,2.888658762,1.250833988,5.58101356,2.301734686,7,104.3003574,112.2029796,0.359683067,0.222207844,0.660749853,,2,FRONTIER,1,0,False,1,12,0.363,0,Plate_Round1_1$b7ed3bc2325940c7c95e6bdb6b96f542a2c72268,P_putida_AG5577,PH7,3.7371310912834597,239.50403571599998
1,1.899163485,3.103868961,1.581305981,11.19119668,1.530020535,7,37.12232783,32.02397749,0.178398862,0.177450642,0.712390006,,2,FRONTIER,1,0,False,1,28,0.363,0,Plate_Round1_1$b7ed3bc2325940c7c95e6bdb6b96f542a2c72268,P_putida_AG5577,PH7,3.7371310912834597,97.52010047200001
1,3.697313786,2.386986017,0.59112221,2.48177737,0.058913189,7,81.19805902,10.75042784,0.128010496,0.384234488,0.256210178,,2,FRONTIER,1,0,False,1,98,0.361,0,Plate_Round1_1$b7ed3bc2325940c7c95e6bdb6b96f542a2c72268,P_putida_AG5577,PH7,3.716540837336994,109.93305459400001
1,2.786223888,0.450165898,1.977176785,10.8514359,0.576455146,9,22.91542292,49.95078221,0.35287711,0.441401362,0.360311657,,2,FRONTIER,1,0,False,1,59,0.359,0,Plate_Round1_1$b7ed3bc2325940c7c95e6bdb6b96f542a2c72268,P_putida_AG5577,PH9,3.6959505833905286,100.66225287599998
1,1.512286544,0.875066578,0.909631014,7.035266876,0.36451336,7,82.93667436,29.81269918,0.433077991,0.427142054,0.629850328,,2,FRONTIER,1,0,False,1,21,0.349,0,Plate_Round1_1$b7ed3bc2325940c7c95e6bdb6b96f542a2c72268,P_putida_AG5577,PH7,3.592999313658202,132.93620828500002
1,1.564727664,1.35477221,1.213654041,4.002132297,1.252125353,9,3.105244832,1.934482483,0.993147552,0.381246299,0.353802174,,2,FRONTIER,1,0,False,1,85,0.3359999999999999,0,Plate_Round1_1$b7ed3bc2325940c7c95e6bdb6b96f542a2c72268,P_putida_AG5577,PH9,3.4591626630061767,26.155334905
1,2.035880804,0.661501706,0.644590795,2.173847795,2.151611149,7,120.0976148,34.54262391,0.923440099,0.288352102,0.910094738,,2,FRONTIER,1,0,False,1,35,0.3259999999999999,0,Plate_Round1_1$b7ed3bc2325940c7c95e6bdb6b96f542a2c72268,P_putida_AG5577,PH7,3.35621139327385,172.429557898
1,0.691989362,2.699550867,0.559316576,1.470606208,1.974125504,7,11.42274495,105.4107472,0.957309425,0.401187778,0.344735116,,2,FRONTIER,1,0,False,1,32,0.312,0,Plate_Round1_1$b7ed3bc2325940c7c95e6bdb6b96f542a2c72268,P_putida_AG5577,PH7,3.2120796156485936,133.93231298600003
1,0.635055304,3.038143158,1.317394853,10.32026911,1.086513177,9,90.27564526,113.8188839,0.398237377,0.415836871,0.640374541,,2,FRONTIER,1,0,False,1,96,0.305,0,Plate_Round1_1$b7ed3bc2325940c7c95e6bdb6b96f542a2c72268,P_putida_AG5577,PH9,3.1400137268359645,231.946353551
1,0.168909118,3.564879417,1.019075871,3.747288465,0.883058384,9,41.93614051,40.67256674,0.197711155,0.289384544,0.95312196,,2,FRONTIER,1,0,False,1,24,0.305,0,Plate_Round1_1$b7ed3bc2325940c7c95e6bdb6b96f542a2c72268,P_putida_AG5577,PH9,3.1400137268359645,103.432136164
1,0.7263695,0.323974788,1.873302102,6.391734838,1.378315091,9,26.23827755,96.79239988,0.597735167,0.225617021,0.846244395,,2,FRONTIER,1,0,False,1,97,0.304,0,Plate_Round1_1$b7ed3bc2325940c7c95e6bdb6b96f542a2c72268,P_putida_AG5577,PH9,3.129718599862732,145.393970332
1,1.210721731,2.477158785,1.084293604,10.72642922,2.173920572,7,27.64034458,46.69058695,0.04485894,0.09576124,0.97349143,,2,FRONTIER,1,0,False,1,68,0.303,0,Plate_Round1_1$b7ed3bc2325940c7c95e6bdb6b96f542a2c72268,P_putida_AG5577,PH7,3.1194234728894994,101.11756705199998
1,3.951470852,0.756993175,0.802328825,11.68098736,1.44011125,7,87.1745795,76.89285278,0.677936137,0.142159149,0.14703019,,2,FRONTIER,1,0,False,1,79,0.301,0,Plate_Round1_1$b7ed3bc2325940c7c95e6bdb6b96f542a2c72268,P_putida_AG5577,PH7,3.098833218943034,191.666449218
1,3.875600576,1.480900407,1.074386597,2.731351018,0.528084934,9,14.18716367,79.83725518,0.239957839,0.158767685,0.867383778,,2,FRONTIER,1,0,False,1,15,0.297,0,Plate_Round1_1$b7ed3bc2325940c7c95e6bdb6b96f542a2c72268,P_putida_AG5577,PH9,3.0576527110501033,114.980851684
1,1.316337466,1.502752662,0.412500381,7.33588028,1.009671092,7,108.0474705,17.09920913,0.281469256,0.346550465,0.930974126,,2,FRONTIER,1,0,False,1,77,0.295,0,Plate_Round1_1$b7ed3bc2325940c7c95e6bdb6b96f542a2c72268,P_putida_AG5577,PH7,3.0370624571036378,146.28281535800002
1,0.33335349,3.19231081,0.961910188,4.648507476,0.019027044,9,29.97011691,0.467912992,0.551258266,0.349961489,0.624294996,,2,FRONTIER,1,0,False,1,40,0.291,0,Plate_Round1_1$b7ed3bc2325940c7c95e6bdb6b96f542a2c72268,P_putida_AG5577,PH9,2.995881949210707,51.118653661
1,1.758629322,2.261224031,0.698901236,4.304806709,1.720448583,7,92.33290702,89.08817917,0.889011383,0.16944249,0.769667029,,2,FRONTIER,1,0,False,1,60,0.285,0,Plate_Round1_1$b7ed3bc2325940c7c95e6bdb6b96f542a2c72268,P_putida_AG5577,PH7,2.934111187371311,201.993216973
1,0.91929841,3.292935371,0.35854423,6.324901342,1.847859323,7,69.81165707,56.51655421,0.518272817,0.45013091,0.278218776,,2,FRONTIER,1,0,False,1,16,0.278,0,Plate_Round1_1$b7ed3bc2325940c7c95e6bdb6b96f542a2c72268,P_putida_AG5577,PH7,2.862045298558683,148.318372459
1,3.618352652,1.854446411,0.882193148,1.060349464,1.069850773,9,57.39650503,117.2957942,0.511467993,0.231063336,0.695844531,,2,FRONTIER,1,0,False,1,63,0.26,0,Plate_Round1_1$b7ed3bc2325940c7c95e6bdb6b96f542a2c72268,P_putida_AG5577,PH9,2.6767330130404945,194.61586753800003
1,2.8208673,3.156460762,1.45691216,8.393238544,2.123053372,9,79.92614806,35.85493937,0.650908053,0.137846753,0.154076442,,2,FRONTIER,1,0,False,1,6,0.257,0,Plate_Round1_1$b7ed3bc2325940c7c95e6bdb6b96f542a2c72268,P_putida_AG5577,PH9,2.6458476321207964,144.67445081599996
1,2.325659752,1.315187931,0.444903731,8.616399765,1.672867537,7,52.93294415,110.7810587,0.616595149,0.360817611,0.9668293,,2,FRONTIER,1,0,False,1,51,0.255,0,Plate_Round1_1$b7ed3bc2325940c7c95e6bdb6b96f542a2c72268,P_putida_AG5577,PH7,2.6252573781743314,188.03326362599998
1,0.188904122,0.795535266,1.539830804,1.289103806,1.797376573,9,105.8283374,60.75843796,0.806319952,0.100148819,0.53398335,,2,FRONTIER,1,0,False,1,41,0.249,0,Plate_Round1_1$b7ed3bc2325940c7c95e6bdb6b96f542a2c72268,P_putida_AG5577,PH9,2.5634866163349352,183.637978052
1,2.995775223,0.568857849,1.009713292,6.814723492,1.746967286,7,54.91487309,85.60709655,0.01774898,0.477327943,0.831141353,,2,FRONTIER,1,0,False,1,91,0.248,0,Plate_Round1_1$b7ed3bc2325940c7c95e6bdb6b96f542a2c72268,P_putida_AG5577,PH7,2.5531914893617023,162.984225058
1,0.938331962,0.069550306,0.832427859,9.872941017,0.931147784,7,1.784233842,45.2198647,0.470127702,0.127159491,0.236171216,,2,FRONTIER,1,0,False,1,49,0.244,0,Plate_Round1_1$b7ed3bc2325940c7c95e6bdb6b96f542a2c72268,P_putida_AG5577,PH7,2.5120109814687717,68.481955879
1,2.244165659,0.295998901,0.364611953,4.148105264,0.837094486,9,83.70352536,70.12955099,0.698174,0.262160689,0.375049174,,2,FRONTIER,1,0,False,1,67,0.238,1,Plate_Round1_1$b7ed3bc2325940c7c95e6bdb6b96f542a2c72268,P_putida_AG5577,PH9,2.4502402196293755,173.058436476
1,0.220846877,2.16525197,0.853725314,6.586696386,2.490542233,7,122.2613156,53.56677249,0.634733856,0.276694179,0.032483369,,2,FRONTIER,1,0,False,1,88,0.237,0,Plate_Round1_1$b7ed3bc2325940c7c95e6bdb6b96f542a2c72268,P_putida_AG5577,PH7,2.439945092656143,197.089062274
1,1.435558796,3.51487875,1.755654573,5.877964854,1.655350327,7,78.62501591,122.9251996,0.479558706,0.05096747,0.899649382,,2,FRONTIER,1,0,False,1,84,0.235,0,Plate_Round1_1$b7ed3bc2325940c7c95e6bdb6b96f542a2c72268,P_putida_AG5577,PH7,2.4193548387096775,225.219798368
1,2.608909845,3.4187603,0.493918806,10.95891881,0.108503904,7,73.08062911,103.4116447,0.281227887,0.226659954,0.764271021,,2,FRONTIER,1,0,False,1,86,0.219,0,Plate_Round1_1$b7ed3bc2325940c7c95e6bdb6b96f542a2c72268,P_putida_AG5577,PH7,2.254632807137955,203.35344433700004
1,0.556114256,0.689189557,1.155340802,11.91894292,0.04666982,7,52.31684167,7.395349327,0.780643079,0.199456119,0.313899402,,2,FRONTIER,1,0,False,1,1,0.212,0,Plate_Round1_1$b7ed3bc2325940c7c95e6bdb6b96f542a2c72268,P_putida_AG5577,PH7,2.182566918325326,83.37244695200002
1,1.009262323,2.596583128,1.928719997,6.880861759,0.854219571,9,49.81039092,73.48833978,0.334578872,0.071507044,0.444556445,,2,FRONTIER,1,0,False,1,36,0.208,0,Plate_Round1_1$b7ed3bc2325940c7c95e6bdb6b96f542a2c72268,P_putida_AG5577,PH9,2.1413864104323954,147.419019839
1,0.828805327,1.287211418,1.949748635,4.872857809,1.131341085,7,118.5163334,83.72914046,0.712517142,0.150397584,0.30911839,,2,FRONTIER,1,0,False,1,17,0.204,0,Plate_Round1_1$b7ed3bc2325940c7c95e6bdb6b96f542a2c72268,P_putida_AG5577,PH7,2.100205902539465,221.48747124999997
1,2.282223463,2.044981241,0.996906638,10.6699326,0.714599043,7,109.966293,100.4713029,0.379621536,0.062145848,0.550030649,,2,FRONTIER,1,0,False,1,14,0.191,0,Plate_Round1_1$b7ed3bc2325940c7c95e6bdb6b96f542a2c72268,P_putida_AG5577,PH7,1.9663692518874403,236.138036918
1,3.477490187,0.345985204,0.596794665,5.011706114,1.624496728,7,46.64703831,19.12692003,0.980024874,0.015714236,0.459772021,,2,FRONTIER,1,0,False,1,7,0.187,0,Plate_Round1_1$b7ed3bc2325940c7c95e6bdb6b96f542a2c72268,P_putida_AG5577,PH7,1.9251887439945095,86.28594236899998
1,1.098611951,1.763830662,1.38697648,9.31561017,1.768537313,9,114.9232984,90.64440429,0.661395729,0.257690936,0.041055467,,2,FRONTIER,1,0,False,1,29,0.186,0,Plate_Round1_1$b7ed3bc2325940c7c95e6bdb6b96f542a2c72268,P_putida_AG5577,PH9,1.914893617021277,231.86141139799997
1,3.231147528,2.97768712,0.761492491,7.835916281,0.499527082,7,36.76562384,84.14016664,0.467447013,0.258733928,0.068460859,,2,FRONTIER,1,0,False,1,42,0.183,0,Plate_Round1_1$b7ed3bc2325940c7c95e6bdb6b96f542a2c72268,P_putida_AG5577,PH7,1.8840082361015789,145.006202782
1,2.212231398,2.664601564,1.054333806,9.725500345,0.182603877,7,67.23861396,77.38223672,0.869820654,0.111004002,0.878430247,,2,FRONTIER,1,0,False,1,62,0.179,0,Plate_Round1_1$b7ed3bc2325940c7c95e6bdb6b96f542a2c72268,P_putida_AG5577,PH7,1.842827728208648,170.31937657299997
1,1.403650641,1.383466601,0.569541216,10.9866221,2.32937634,9,64.38925862,114.3087447,0.089161597,0.322174072,0.40107137,,2,FRONTIER,1,0,False,1,45,0.178,0,Plate_Round1_1$b7ed3bc2325940c7c95e6bdb6b96f542a2c72268,P_putida_AG5577,PH9,1.8325326012354153,206.183067257
1,3.663612604,1.21927309,0.09966632,4.52359271,2.230591923,7,21.03651501,27.90565789,0.860145867,0.194998771,0.229890019,,2,FRONTIER,1,0,False,1,95,0.175,0,Plate_Round1_1$b7ed3bc2325940c7c95e6bdb6b96f542a2c72268,P_putida_AG5577,PH7,1.8016472203157172,69.963944204
1,2.673085928,3.537802219,0.52401197,7.492032051,1.27901122,9,99.21686351,13.10563926,0.098199442,0.190611184,0.294426739,,2,FRONTIER,1,0,False,1,54,0.173,0,Plate_Round1_1$b7ed3bc2325940c7c95e6bdb6b96f542a2c72268,P_putida_AG5577,PH9,1.781056966369252,138.411683523
1,0.305526882,0.414192498,0.47240907,2.594607532,2.222412676,9,86.0574469,23.36044796,0.444954664,0.039570935,0.893022716,,2,FRONTIER,1,0,False,1,25,0.168,0,Plate_Round1_1$b7ed3bc2325940c7c95e6bdb6b96f542a2c72268,P_putida_AG5577,PH9,1.7295813315030888,126.804591833
1,3.048868418,2.097031355,0.229094997,9.806528091,1.823809445,9,10.65585017,49.46890101,0.16198054,0.284941018,0.599585176,,2,FRONTIER,1,0,False,1,74,0.161,0,Plate_Round1_1$b7ed3bc2325940c7c95e6bdb6b96f542a2c72268,P_putida_AG5577,PH9,1.6575154426904601,88.17659022000001
1,0.616840959,1.041881442,0.975280702,2.868212879,1.57850787,5,96.01528198,24.3473351,0.340711594,0.24926731,0.671702385,,2,FRONTIER,1,0,False,1,65,0.16,0,Plate_Round1_1$b7ed3bc2325940c7c95e6bdb6b96f542a2c72268,P_putida_AG5577,PH5,1.6472203157172274,134.705022221
1,3.520233154,2.506091833,0.433702201,3.137676001,1.405506134,9,121.4949414,108.9364216,0.492559314,0.408458173,0.786837757,,2,FRONTIER,1,0,False,1,2,0.159,0,Plate_Round1_1$b7ed3bc2325940c7c95e6bdb6b96f542a2c72268,P_putida_AG5577,PH9,1.6369251887439948,253.12242756700002
1,0.779668748,0.950450242,0.176958933,7.711184263,2.097078115,9,45.5285199,73.00262153,0.150502935,0.165039167,0.705283642,,2,FRONTIER,1,0,False,1,81,0.131,0,Plate_Round1_1$b7ed3bc2325940c7c95e6bdb6b96f542a2c72268,P_putida_AG5577,PH9,1.34866163349348,141.267307475
1,1.070004463,3.134516716,0.201889232,3.831982613,2.364352196,7,98.39680046,82.26255327,0.770601988,0.119357824,0.54054898,,2,FRONTIER,1,0,False,1,100,0.129,0,Plate_Round1_1$b7ed3bc2325940c7c95e6bdb6b96f542a2c72268,P_putida_AG5577,PH7,1.3280713795470147,200.692607742
1,0.665154636,1.906830192,0.00779994,3.524128318,0.393352099,7,75.30752569,121.4663908,0.038665172,0.207069188,0.136907622,,2,FRONTIER,1,0,False,1,33,0.125,0,Plate_Round1_1$b7ed3bc2325940c7c95e6bdb6b96f542a2c72268,P_putida_AG5577,PH7,1.286890871654084,211.653823657
1,0.365292162,1.8158952,1.650395989,11.44611883,0.693054125,7,15.48836939,8.39199964,0.879033446,0.026873065,0.121860206,,2,FRONTIER,1,0,False,1,89,0.124,0,Plate_Round1_1$b7ed3bc2325940c7c95e6bdb6b96f542a2c72268,P_putida_AG5577,PH7,1.2765957446808511,48.878892053
1,1.848940015,1.101262569,0.235279262,0.733328193,0.803736746,7,23.57306331,74.86168295,0.122582361,0.472028017,0.743225634,,2,FRONTIER,1,0,False,1,5,0.12,0,Plate_Round1_1$b7ed3bc2325940c7c95e6bdb6b96f542a2c72268,P_putida_AG5577,PH7,1.2354152367879205,112.495129057
1,2.357589722,3.692716599,1.130292058,1.539020598,2.307434082,9,38.42305765,118.7661663,0.944552958,0.012340501,0.466336638,,2,FRONTIER,1,0,False,1,78,0.1139999999999999,0,Plate_Round1_1$b7ed3bc2325940c7c95e6bdb6b96f542a2c72268,P_putida_AG5577,PH9,1.1736444749485233,179.63950710600002
1,1.959402084,2.625994444,0.291990459,2.146693468,0.564283207,9,111.0848561,62.22057715,0.739430785,0.131547138,0.304445803,,2,FRONTIER,1,0,False,1,92,0.109,0,Plate_Round1_1$b7ed3bc2325940c7c95e6bdb6b96f542a2c72268,P_putida_AG5577,PH9,1.122168840082361,192.069220638
1,2.071516037,3.946959496,0.171197265,5.72187674,0.607407019,7,58.92114714,51.56803504,0.064718045,0.103137068,0.577012599,,2,FRONTIER,1,0,False,1,30,0.103,0,Plate_Round1_1$b7ed3bc2325940c7c95e6bdb6b96f542a2c72268,P_putida_AG5577,PH7,1.0603980782429652,131.753006449
1,1.041174531,0.474066556,0.740225852,0.272222891,0.161053762,7,33.6195901,66.09258801,0.225370571,0.301643223,0.942100883,,2,FRONTIER,1,0,False,1,93,0.102,0,Plate_Round1_1$b7ed3bc2325940c7c95e6bdb6b96f542a2c72268,P_putida_AG5577,PH7,1.0501029512697324,111.870036379
1,3.380331993,3.014186859,0.08630342,2.934734344,0.666229129,7,102.9479578,3.934471868,0.023760298,0.342584163,0.058585253,,2,FRONTIER,1,0,False,1,58,0.095,0,Plate_Round1_1$b7ed3bc2325940c7c95e6bdb6b96f542a2c72268,P_putida_AG5577,PH7,0.9780370624571038,125.389145127
1,1.344452858,3.380151749,1.223240376,0.538274646,0.316423811,5,124.8156652,24.83826876,0.14101088,0.030299405,0.432489663,,2,FRONTIER,1,0,False,1,52,0.093,0,Plate_Round1_1$b7ed3bc2325940c7c95e6bdb6b96f542a2c72268,P_putida_AG5577,PH5,0.9574468085106385,163.06027734800003
1,3.412231445,1.88385725,1.276002645,7.951089621,0.031661419,9,117.2156781,12.61194609,0.414095938,0.034266245,0.555122852,,2,FRONTIER,1,0,False,1,71,0.088,0,Plate_Round1_1$b7ed3bc2325940c7c95e6bdb6b96f542a2c72268,P_putida_AG5577,PH9,0.905971173644475,155.38595160500003
1,0.031049598,0.160988539,1.446877003,5.138314962,0.487441123,7,65.5021295,88.59389275,0.565306306,0.075910419,0.001158546,,2,FRONTIER,1,0,False,1,73,0.081,0,Plate_Round1_1$b7ed3bc2325940c7c95e6bdb6b96f542a2c72268,P_putida_AG5577,PH7,0.8339052848318463,170.003068746
1,0.386604279,3.826751709,0.056326687,0.994119912,1.32896781,7,48.81576076,98.59286994,0.827184141,0.325600892,0.090469562,,2,FRONTIER,1,0,False,1,72,0.079,0,Plate_Round1_1$b7ed3bc2325940c7c95e6bdb6b96f542a2c72268,P_putida_AG5577,PH7,0.813315030885381,163.24465569200004
1,2.715560913,0.822733164,0.035001181,9.545919657,0.943354964,9,34.3860127,26.34794451,0.897771358,0.388635963,0.187795863,,2,FRONTIER,1,0,False,1,11,0.07,0,Plate_Round1_1$b7ed3bc2325940c7c95e6bdb6b96f542a2c72268,P_putida_AG5577,PH9,0.7206588881262871,86.27073027300001
1,3.126188278,1.630774856,0.297383815,11.40738201,2.04373166,7,96.72138095,64.1849488,0.544392884,0.068514086,0.417149156,,2,FRONTIER,1,0,False,1,23,0.065,1,Plate_Round1_1$b7ed3bc2325940c7c95e6bdb6b96f542a2c72268,P_putida_AG5577,PH7,0.6691832532601236,188.44184649499996
1,3.016964674,0.97343123,1.414461136,3.290157437,2.478300035,7,26.87477507,56.92567304,0.271005213,0.091916166,0.100061357,,2,FRONTIER,1,0,False,1,55,0.064,0,Plate_Round1_1$b7ed3bc2325940c7c95e6bdb6b96f542a2c72268,P_putida_AG5577,PH7,0.658888126286891,103.43674535800001
1,3.203019381,0.108100116,1.571514845,2.258526921,1.134184971,5,51.55064538,92.55062789,0.108361058,0.114415556,0.567952156,,2,FRONTIER,1,0,False,1,87,0.048,1,Plate_Round1_1$b7ed3bc2325940c7c95e6bdb6b96f542a2c72268,P_putida_AG5577,PH5,0.4941660947151682,159.16734827400003
1,3.367780209,1.00333786,1.746045113,10.47687864,1.355939507,7,85.25031805,101.9479632,0.20652993,0.007937185,0.026920846,,2,FRONTIER,1,0,False,1,39,0.036,0,Plate_Round1_1$b7ed3bc2325940c7c95e6bdb6b96f542a2c72268,P_putida_AG5577,PH7,0.37062457103637614,213.38965054
1,1.149491787,3.753678799,0.796811163,1.857707262,1.210662872,5,73.78625125,47.55992815,0.607837319,0.079158537,0.01015698,,2,FRONTIER,1,0,False,1,4,0.032,0,Plate_Round1_1$b7ed3bc2325940c7c95e6bdb6b96f542a2c72268,P_putida_AG5577,PH5,0.3294440631434455,136.811684119
1,1.485168695,2.223039389,0.12153627,8.909285545,0.125991507,9,7.081225514,96.29914165,0.914619803,0.007022936,0.116706014,,2,FRONTIER,1,0,False,1,20,0.019,0,Plate_Round1_1$b7ed3bc2325940c7c95e6bdb6b96f542a2c72268,P_putida_AG5577,PH9,0.19560741249142075,127.28373732299998
1,0.059199523,2.784474134,0.136130244,11.74695969,1.161377132,5,80.56138456,80.4027915,0.986831605,0.297255158,0.502565145,,2,FRONTIER,1,0,False,1,56,0.006,1,Plate_Round1_1$b7ed3bc2325940c7c95e6bdb6b96f542a2c72268,P_putida_AG5577,PH5,0.061770761839396025,184.638968691
1,1.238841176,0.608441591,0.270197093,5.428808212,1.499984562,5,12.82338053,38.21910545,0.404006422,0.281097084,0.475910842,,2,FRONTIER,1,0,False,1,61,0.006,0,Plate_Round1_1$b7ed3bc2325940c7c95e6bdb6b96f542a2c72268,P_putida_AG5577,PH5,0.061770761839396025,67.249772962
1,2.532551289,2.819913626,1.625471234,2.003788054,1.70381844,5,28.40796858,115.8165112,0.84030658,0.213960052,0.218877465,,2,FRONTIER,1,0,False,1,22,0.005,1,Plate_Round1_1$b7ed3bc2325940c7c95e6bdb6b96f542a2c72268,P_putida_AG5577,PH5,0.051475634866163356,162.18316652
1,3.872511625,3.470324993,0.733914137,10.2830143,2.431126535,5,47.51576111,60.19099429,0.061155442,0.488758832,0.836302102,,2,FRONTIER,1,0,False,1,18,0.004,0,Plate_Round1_1$b7ed3bc2325940c7c95e6bdb6b96f542a2c72268,P_putida_AG5577,PH5,0.041180507892930686,135.88386336599999
1,1.262935042,0.228063717,1.718600512,4.45508945,1.894803494,5,56.03266135,14.6420002,0.847389638,0.32995528,0.085865714,,2,FRONTIER,1,0,False,1,13,0.004,0,Plate_Round1_1$b7ed3bc2325940c7c95e6bdb6b96f542a2c72268,P_putida_AG5577,PH5,0.041180507892930686,87.49736439699998
1,3.339656353,3.879868031,0.930712283,3.399471045,2.010348439,5,68.51027161,94.26992387,0.346804768,0.365205735,0.523555636,,2,FRONTIER,1,0,False,1,90,0.003,1,Plate_Round1_1$b7ed3bc2325940c7c95e6bdb6b96f542a2c72268,P_putida_AG5577,PH5,0.030885380919698013,183.57581777
